crm_id,cust_id,lifecycle_stage,customer_manager,vip_tier,churn_risk_score,last_contact_date,contact_preference
CRM152911,C001916,成熟期,郑刚,白金,0,2026-06-10,邮件
CRM278842,C001917,成长期,何志明,普通,0,2026-06-28,邮件
CRM824073,C001918,沉睡期,王建国,白金,63,2025-09-22,APP Push
CRM866616,C001919,成熟期,孙磊,金卡,2,2026-06-08,APP Push
CRM764307,C001920,成熟期,郑刚,普通,8,2026-06-05,短信
CRM260436,C001921,沉睡期,郑刚,金卡,64,2026-04-11,短信
CRM725903,C001922,成熟期,李娟,金卡,2,2026-06-06,APP Push
CRM233843,C001923,成熟期,马晓雯,白金,0,2026-05-27,APP Push
CRM808910,C001924,成熟期,孙磊,白金,0,2026-05-17,APP Push
CRM805486,C001925,成熟期,陈晓燕,普通,0,2026-07-11,短信
CRM113576,C001926,成熟期,何志明,普通,0,2026-06-16,APP Push
CRM777107,C001927,成熟期,张伟,普通,7,2026-05-26,APP Push
CRM936524,C001928,新户,赵敏,金卡,3,2026-07-10,APP Push
CRM871843,C001929,沉睡期,郑刚,金卡,64,2025-10-13,短信
CRM660103,C001930,成熟期,陈晓燕,金卡,5,2026-06-19,短信
CRM185323,C001931,成熟期,张伟,金卡,7,2026-06-21,短信
CRM607949,C001932,成熟期,李娟,金卡,7,2026-06-20,APP Push
CRM128267,C001933,成熟期,黄海波,白金,23,2025-10-06,邮件
CRM017591,C001934,成熟期,周涛,金卡,0,2026-07-03,短信
CRM530753,C001935,成熟期,张伟,白金,19,2026-03-26,短信
CRM856964,C001936,成熟期,李娟,白金,8,2026-06-22,短信
CRM956248,C001937,成长期,何志明,普通,0,2026-06-19,APP Push
CRM008202,C001938,成熟期,李娟,普通,6,2026-06-23,短信
CRM494587,C001939,成熟期,赵敏,普通,35,2026-03-19,短信
CRM463848,C001940,沉睡期,刘志强,白金,68,2025-07-20,短信
CRM590580,C001941,成长期,林雪梅,金卡,3,2026-05-30,APP Push
CRM418973,C001942,成长期,郑刚,金卡,4,2026-06-29,短信
CRM724880,C001943,新户,何志明,金卡,3,2026-06-01,APP Push
CRM662069,C001944,成熟期,刘志强,白金,32,2026-01-01,电话
CRM036977,C001945,成熟期,吴芳,普通,0,2026-06-11,APP Push
CRM612902,C001946,成熟期,张伟,金卡,0,2026-06-25,邮件
CRM867503,C001947,成长期,王建国,普通,19,2025-11-07,APP Push
CRM133486,C001948,成长期,张伟,白金,1,2026-06-28,短信
CRM589906,C001949,成熟期,黄海波,普通,8,2026-07-06,APP Push
CRM469037,C001950,成熟期,王建国,普通,3,2026-06-16,APP Push
CRM282642,C001951,成熟期,李娟,白金,7,2026-05-19,APP Push
CRM490124,C001952,新户,何志明,普通,8,2026-07-08,APP Push
CRM750544,C001953,成长期,孙磊,金卡,0,2026-05-28,APP Push
CRM982616,C001954,成长期,黄海波,普通,33,2026-03-29,短信
CRM170610,C001955,成熟期,郑刚,普通,0,2026-05-26,APP Push
CRM588065,C001956,成熟期,赵敏,金卡,0,2026-05-17,APP Push
CRM663722,C001957,成长期,孙磊,普通,22,2025-12-01,邮件
CRM688526,C001958,新户,陈晓燕,普通,15,2026-06-14,APP Push
CRM405469,C001959,成熟期,林雪梅,白金,0,2026-07-07,APP Push
CRM102868,C001960,成熟期,郑刚,普通,8,2026-06-15,APP Push
CRM543409,C001961,成熟期,刘志强,金卡,1,2026-06-11,短信
CRM765829,C001962,成长期,钱丽华,白金,0,2026-06-08,邮件
CRM015381,C001963,成熟期,吴芳,金卡,21,2025-10-10,短信
CRM668135,C001964,成熟期,钱丽华,金卡,23,2025-09-03,短信
CRM317429,C001965,成长期,罗玲,普通,4,2026-06-24,短信
CRM566210,C001966,成熟期,林雪梅,普通,13,2026-05-24,短信
CRM649330,C001967,成熟期,陈晓燕,普通,0,2026-06-17,APP Push
CRM191835,C001968,沉睡期,周涛,普通,57,2026-01-28,APP Push
CRM245201,C001969,成熟期,赵敏,白金,21,2026-02-03,APP Push
CRM570337,C001970,成熟期,吴芳,白金,0,2026-06-24,邮件
CRM846362,C001971,成熟期,马晓雯,普通,10,2026-06-12,APP Push
CRM647779,C001972,成熟期,吴芳,白金,0,2026-06-05,APP Push
CRM278785,C001973,成长期,林雪梅,普通,27,2026-01-11,APP Push
CRM453572,C001974,成熟期,黄海波,金卡,0,2026-05-16,APP Push
CRM042843,C001975,成熟期,周涛,白金,0,2026-06-18,短信
CRM001483,C001976,沉睡期,孙磊,普通,74,2025-12-25,电话
CRM203836,C001977,成熟期,刘志强,白金,7,2026-06-17,邮件
CRM590349,C001978,成长期,周涛,普通,24,2026-03-28,APP Push
CRM159689,C001979,成熟期,张伟,白金,0,2026-06-04,APP Push
CRM258448,C001980,成熟期,何志明,金卡,3,2026-06-28,电话
CRM853060,C001981,沉睡期,钱丽华,金卡,55,2026-02-18,短信
CRM159724,C001982,成长期,赵敏,普通,24,2025-09-10,短信
CRM964082,C001983,成长期,张伟,白金,5,2026-05-18,APP Push
CRM918255,C001984,成长期,罗玲,金卡,4,2026-07-07,电话
CRM326353,C001985,成熟期,陈晓燕,金卡,2,2026-05-29,电话
CRM198013,C001986,成熟期,王建国,普通,0,2026-07-08,短信
CRM237904,C001987,沉睡期,何志明,金卡,73,2025-08-24,电话
CRM626755,C001988,成熟期,黄海波,普通,0,2026-06-10,APP Push
CRM461969,C001989,成熟期,陈晓燕,普通,22,2026-06-11,APP Push
CRM766962,C001990,成熟期,郑刚,金卡,4,2026-06-14,APP Push
CRM866446,C001991,新户,郑刚,金卡,7,2026-06-21,短信
CRM862396,C001992,成熟期,吴芳,金卡,1,2026-05-20,短信
CRM051631,C001993,成熟期,林雪梅,金卡,9,2026-07-09,APP Push
CRM649663,C001994,成熟期,何志明,普通,9,2026-06-12,短信
CRM840106,C001995,沉睡期,何志明,白金,94,2025-09-25,APP Push
CRM014971,C001996,成熟期,王建国,钻石,0,2026-07-07,APP Push
CRM973559,C001997,成熟期,李娟,普通,33,2025-08-17,短信
CRM830323,C001998,成熟期,林雪梅,普通,22,2025-11-13,短信
CRM415152,C001999,成熟期,王建国,白金,0,2026-06-14,APP Push
CRM788897,C002000,新户,孙磊,普通,1,2026-06-02,短信
CRM428526,C002001,成熟期,陈晓燕,普通,0,2026-06-23,APP Push
CRM705737,C002002,新户,罗玲,白金,12,2026-06-13,邮件
CRM612702,C002003,成长期,马晓雯,金卡,24,2026-04-12,电话
CRM304422,C002004,成熟期,刘志强,普通,0,2026-05-18,短信
CRM670851,C002005,成熟期,赵敏,白金,2,2026-06-01,短信
CRM965746,C002006,成熟期,黄海波,钻石,0,2026-05-29,短信
CRM302180,C002007,成长期,王建国,白金,30,2025-09-10,短信
CRM438409,C002008,新户,马晓雯,白金,9,2026-07-08,电话
CRM363733,C002009,沉睡期,王建国,普通,66,2026-02-15,APP Push
CRM356874,C002010,成熟期,黄海波,金卡,1,2026-06-04,APP Push
CRM091961,C002011,成熟期,张伟,白金,7,2026-06-09,短信
CRM819641,C002012,成熟期,陈晓燕,普通,4,2026-06-02,APP Push
CRM430694,C002013,成熟期,陈晓燕,金卡,6,2026-05-16,电话
CRM953574,C002014,成长期,刘志强,普通,25,2026-06-17,APP Push
CRM624112,C002015,成熟期,赵敏,普通,0,2026-05-27,APP Push
CRM133640,C002016,成熟期,何志明,普通,14,2026-06-02,短信
CRM295373,C002017,成长期,吴芳,金卡,0,2026-07-09,邮件
CRM502940,C002018,成长期,郑刚,金卡,28,2025-09-05,邮件
CRM724203,C002019,成长期,李娟,金卡,6,2026-05-27,邮件
CRM730939,C002020,成熟期,吴芳,白金,10,2026-05-17,短信
CRM678435,C002021,新户,马晓雯,金卡,17,2026-06-29,APP Push
CRM745882,C002022,成熟期,黄海波,金卡,5,2026-05-25,短信
CRM146033,C002023,成熟期,郑刚,普通,2,2026-05-16,APP Push
CRM210452,C002024,新户,孙磊,金卡,13,2026-07-05,APP Push
CRM022209,C002025,成熟期,张伟,普通,0,2026-06-16,APP Push
CRM845377,C002026,沉睡期,吴芳,普通,60,2025-10-23,短信
CRM560191,C002027,成熟期,孙磊,金卡,0,2026-05-26,APP Push
CRM881554,C002028,新户,郑刚,普通,20,2026-05-31,APP Push
CRM348656,C002029,成熟期,黄海波,金卡,0,2026-06-21,APP Push
CRM147528,C002030,成熟期,钱丽华,金卡,20,2025-11-13,APP Push
CRM578555,C002031,成熟期,黄海波,白金,0,2026-06-30,APP Push
CRM693487,C002032,成熟期,李娟,普通,8,2026-06-01,APP Push
CRM324227,C002033,成熟期,王建国,金卡,0,2026-06-04,短信
CRM493306,C002034,成长期,钱丽华,白金,0,2026-07-10,邮件
CRM744804,C002035,成熟期,林雪梅,普通,0,2026-05-20,电话
CRM249876,C002036,成熟期,郑刚,金卡,0,2026-05-28,APP Push
CRM703793,C002037,成熟期,王建国,金卡,0,2026-06-30,APP Push
CRM178509,C002038,成熟期,吴芳,白金,1,2026-06-27,短信
CRM761391,C002039,沉睡期,王建国,金卡,75,2025-12-05,邮件
CRM899066,C002040,成熟期,陈晓燕,金卡,0,2026-05-19,APP Push
CRM391954,C002041,成熟期,李娟,普通,0,2026-05-21,APP Push
CRM382237,C002042,成熟期,罗玲,金卡,29,2025-07-17,短信
CRM761831,C002043,成熟期,陈晓燕,普通,5,2026-07-05,电话
CRM546572,C002044,成熟期,陈晓燕,普通,0,2026-05-23,APP Push
CRM617830,C002045,成长期,周涛,普通,0,2026-05-16,APP Push
CRM548977,C002046,成熟期,马晓雯,普通,9,2026-06-04,电话
CRM325918,C002047,成熟期,李娟,普通,26,2026-06-19,APP Push
CRM534458,C002048,成熟期,陈晓燕,普通,8,2026-07-11,短信
CRM903759,C002049,沉睡期,何志明,金卡,60,2026-04-06,APP Push
CRM143314,C002050,成熟期,林雪梅,普通,0,2026-05-24,短信
CRM115467,C002051,成熟期,王建国,金卡,23,2026-01-14,电话
CRM392024,C002052,成长期,张伟,白金,26,2025-10-23,APP Push
CRM180332,C002053,成熟期,钱丽华,普通,0,2026-06-03,短信
CRM526720,C002054,沉睡期,林雪梅,普通,93,2025-11-22,APP Push
CRM595142,C002055,成熟期,王建国,金卡,0,2026-07-03,APP Push
CRM453223,C002056,成熟期,周涛,普通,0,2026-05-16,短信
CRM998715,C002057,成熟期,王建国,金卡,1,2026-06-17,APP Push
CRM121338,C002058,成熟期,刘志强,金卡,6,2026-06-04,短信
CRM248035,C002059,成熟期,刘志强,金卡,0,2026-05-29,电话
CRM240124,C002060,成熟期,周涛,普通,16,2026-03-30,短信
CRM244852,C002061,沉睡期,陈晓燕,白金,62,2026-02-21,电话
CRM526859,C002062,成熟期,李娟,白金,0,2026-07-11,APP Push
CRM003757,C002063,成熟期,刘志强,普通,0,2026-07-04,APP Push
CRM470044,C002064,成熟期,孙磊,金卡,10,2026-06-17,邮件
CRM877602,C002065,成熟期,王建国,普通,3,2026-07-07,APP Push
CRM425229,C002066,成长期,钱丽华,普通,4,2026-06-07,APP Push
CRM068558,C002067,成熟期,陈晓燕,金卡,12,2026-05-29,APP Push
CRM832999,C002068,成熟期,刘志强,普通,7,2026-06-23,短信
CRM389073,C002069,新户,郑刚,金卡,4,2026-05-19,短信
CRM574093,C002070,沉睡期,孙磊,普通,69,2025-11-11,短信
CRM299720,C002071,成熟期,张伟,金卡,0,2026-07-06,短信
CRM192489,C002072,成长期,刘志强,白金,16,2026-03-26,APP Push
CRM198042,C002073,成长期,吴芳,普通,0,2026-06-15,短信
CRM551390,C002074,成熟期,周涛,普通,0,2026-05-16,APP Push
CRM915431,C002075,成熟期,黄海波,金卡,0,2026-05-29,短信
CRM516857,C002076,成熟期,吴芳,金卡,0,2026-05-30,邮件
CRM521284,C002077,成长期,陈晓燕,普通,18,2025-10-29,邮件
CRM153535,C002078,成熟期,李娟,普通,4,2026-06-17,短信
CRM384749,C002079,成熟期,黄海波,金卡,27,2025-09-26,短信
CRM208615,C002080,成熟期,李娟,普通,0,2026-06-28,邮件
CRM148247,C002081,成熟期,李娟,金卡,6,2026-06-29,邮件
CRM539265,C002082,成熟期,张伟,金卡,0,2026-05-28,电话
CRM254886,C002083,成熟期,赵敏,普通,10,2026-06-28,短信
CRM445962,C002084,成熟期,赵敏,钻石,0,2026-07-14,短信
CRM520782,C002085,沉睡期,郑刚,普通,73,2026-03-24,APP Push
CRM084665,C002086,成熟期,张伟,白金,3,2026-05-23,APP Push
CRM148417,C002087,成熟期,赵敏,金卡,2,2026-06-01,电话
CRM872101,C002088,成熟期,赵敏,白金,2,2026-06-23,短信
CRM262566,C002089,成熟期,吴芳,普通,7,2026-06-12,短信
CRM409805,C002090,沉睡期,黄海波,金卡,72,2025-11-13,短信
CRM923908,C002091,成长期,郑刚,金卡,0,2026-05-30,APP Push
CRM451697,C002092,沉睡期,刘志强,普通,75,2026-01-15,短信
CRM470493,C002093,成熟期,何志明,金卡,5,2026-07-08,短信
CRM081379,C002094,成熟期,马晓雯,白金,0,2026-06-20,邮件
CRM007958,C002095,成熟期,吴芳,金卡,3,2026-06-30,APP Push
CRM338137,C002096,成长期,黄海波,白金,0,2026-06-08,邮件
CRM538631,C002097,成熟期,张伟,金卡,0,2026-07-09,APP Push
CRM344120,C002098,成熟期,周涛,普通,20,2025-08-13,邮件
CRM210433,C002099,成熟期,黄海波,普通,0,2026-05-29,短信
CRM373104,C002100,成熟期,李娟,普通,20,2026-06-15,APP Push
CRM830277,C002101,成熟期,钱丽华,金卡,0,2026-07-01,APP Push
CRM532744,C002102,新户,周涛,钻石,12,2026-05-24,APP Push
CRM705140,C002103,成熟期,张伟,白金,0,2026-06-28,短信
CRM053975,C002104,新户,钱丽华,白金,5,2026-06-14,邮件
CRM379431,C002105,成长期,林雪梅,普通,5,2026-07-04,电话
CRM200571,C002106,成长期,张伟,普通,30,2025-11-20,APP Push
CRM671090,C002107,成熟期,吴芳,金卡,6,2026-05-21,APP Push
CRM168009,C002108,成长期,钱丽华,普通,8,2026-07-10,短信
CRM590397,C002109,成熟期,张伟,普通,0,2026-06-05,短信
CRM561729,C002110,成熟期,马晓雯,白金,0,2026-05-27,APP Push
CRM894960,C002111,新户,黄海波,金卡,13,2026-06-01,APP Push
CRM106748,C002112,沉睡期,林雪梅,金卡,59,2026-01-25,APP Push
CRM239925,C002113,成熟期,周涛,普通,28,2026-01-03,短信
CRM306826,C002114,成熟期,李娟,白金,0,2026-05-26,电话
CRM435646,C002115,沉睡期,郑刚,金卡,66,2026-01-05,APP Push
CRM126338,C002116,成熟期,何志明,金卡,0,2026-05-17,短信
CRM042177,C002117,成熟期,赵敏,金卡,22,2025-09-05,电话
CRM542596,C002118,成熟期,孙磊,金卡,5,2026-06-02,短信
CRM400948,C002119,成熟期,陈晓燕,白金,0,2026-05-27,APP Push
CRM437945,C002120,成熟期,何志明,金卡,8,2026-06-15,短信
CRM209062,C002121,新户,罗玲,普通,4,2026-05-17,电话
CRM956078,C002122,成熟期,赵敏,普通,0,2026-06-28,APP Push
CRM726038,C002123,成熟期,罗玲,普通,0,2026-05-25,短信
CRM547398,C002124,沉睡期,王建国,普通,63,2025-08-19,短信
CRM152866,C002125,成长期,周涛,普通,7,2026-06-02,APP Push
CRM549288,C002126,成长期,张伟,白金,10,2026-05-21,APP Push
CRM386003,C002127,成熟期,郑刚,普通,30,2026-07-05,邮件
CRM012097,C002128,成熟期,吴芳,白金,10,2026-07-02,APP Push
CRM424136,C002129,成长期,张伟,金卡,23,2025-07-17,APP Push
CRM632541,C002130,成熟期,郑刚,金卡,0,2026-05-23,短信
CRM229407,C002131,成熟期,黄海波,普通,2,2026-05-18,APP Push
CRM453200,C002132,成熟期,陈晓燕,白金,9,2026-05-30,电话
CRM458530,C002133,成长期,郑刚,普通,10,2026-07-06,APP Push
CRM351573,C002134,成熟期,王建国,金卡,9,2026-07-04,短信
CRM464336,C002135,成长期,吴芳,钻石,16,2025-09-11,APP Push
CRM180006,C002136,成熟期,张伟,普通,0,2026-06-12,邮件
CRM294669,C002137,成长期,钱丽华,白金,3,2026-05-18,邮件
CRM257359,C002138,成熟期,王建国,白金,0,2026-06-20,APP Push
CRM346694,C002139,成熟期,李娟,金卡,5,2026-06-27,短信
CRM519687,C002140,成熟期,钱丽华,白金,0,2026-06-27,短信
CRM410770,C002141,成熟期,赵敏,金卡,29,2025-12-23,短信
CRM285384,C002142,成熟期,孙磊,普通,8,2026-06-04,短信
CRM826792,C002143,沉睡期,赵敏,普通,55,2025-08-16,电话
CRM516800,C002144,成长期,周涛,普通,33,2026-03-31,电话
CRM325770,C002145,成熟期,李娟,普通,10,2026-07-14,APP Push
CRM859730,C002146,成熟期,刘志强,普通,22,2025-12-12,短信
CRM583369,C002147,成熟期,林雪梅,普通,5,2026-07-03,APP Push
CRM836466,C002148,成长期,周涛,金卡,7,2026-06-01,APP Push
CRM023451,C002149,成熟期,郑刚,普通,0,2026-06-16,APP Push
CRM335014,C002150,成熟期,马晓雯,普通,15,2025-11-17,邮件
CRM683605,C002151,成长期,李娟,普通,10,2026-06-13,APP Push
CRM596499,C002152,成熟期,李娟,金卡,0,2026-07-09,APP Push
CRM191794,C002153,沉睡期,何志明,金卡,79,2025-11-25,邮件
CRM081162,C002154,成熟期,何志明,金卡,0,2026-05-22,APP Push
CRM082698,C002155,成熟期,何志明,白金,4,2026-06-28,短信
CRM426929,C002156,成长期,郑刚,普通,0,2026-06-29,APP Push
CRM883614,C002157,成长期,吴芳,白金,0,2026-07-03,APP Push
CRM972701,C002158,成熟期,李娟,金卡,8,2026-05-20,短信
CRM689098,C002159,成熟期,钱丽华,普通,6,2026-06-22,APP Push
CRM158345,C002160,成长期,马晓雯,普通,7,2026-06-23,APP Push
CRM503424,C002161,成熟期,王建国,普通,1,2026-06-22,邮件
CRM281707,C002162,成长期,何志明,白金,0,2026-05-18,短信
CRM571765,C002163,成熟期,周涛,钻石,0,2026-05-28,APP Push
CRM747735,C002164,沉睡期,林雪梅,金卡,75,2025-12-14,APP Push
CRM534910,C002165,成熟期,张伟,白金,3,2026-05-24,APP Push
CRM352738,C002166,沉睡期,郑刚,金卡,56,2025-07-21,短信
CRM098268,C002167,成熟期,刘志强,金卡,3,2026-06-22,APP Push
CRM777218,C002168,成长期,何志明,普通,0,2026-07-14,APP Push
CRM587987,C002169,新户,孙磊,普通,19,2026-06-29,短信
CRM533387,C002170,成熟期,赵敏,金卡,0,2026-05-27,APP Push
CRM933615,C002171,沉睡期,吴芳,白金,62,2026-03-04,电话
CRM665478,C002172,成熟期,钱丽华,白金,32,2025-07-30,电话
CRM859069,C002173,成长期,周涛,金卡,5,2026-07-07,短信
CRM767300,C002174,成熟期,罗玲,金卡,19,2026-01-18,APP Push
CRM142583,C002175,成长期,黄海波,白金,0,2026-07-05,短信
CRM114228,C002176,成熟期,周涛,金卡,19,2025-10-19,APP Push
CRM601884,C002177,沉睡期,何志明,金卡,70,2026-02-05,短信
CRM618976,C002178,沉睡期,钱丽华,钻石,67,2026-01-25,APP Push
CRM114063,C002179,成长期,李娟,白金,0,2026-06-01,邮件
CRM860224,C002180,成熟期,周涛,白金,0,2026-07-09,APP Push
CRM267970,C002181,成熟期,吴芳,金卡,9,2026-07-10,短信
CRM733206,C002182,成熟期,林雪梅,普通,27,2026-06-15,电话
CRM870058,C002183,新户,张伟,普通,20,2026-06-27,APP Push
CRM083663,C002184,成熟期,李娟,普通,1,2026-07-14,APP Push
CRM434680,C002185,成熟期,陈晓燕,普通,6,2026-07-02,APP Push
CRM612594,C002186,成熟期,孙磊,金卡,8,2026-06-15,APP Push
CRM510489,C002187,成熟期,吴芳,金卡,3,2026-07-14,短信
CRM833339,C002188,成熟期,刘志强,普通,15,2025-11-23,短信
CRM863484,C002189,沉睡期,马晓雯,金卡,77,2025-11-16,APP Push
CRM687197,C002190,成熟期,孙磊,白金,9,2026-07-14,电话
CRM240748,C002191,成熟期,林雪梅,金卡,0,2026-06-19,短信
CRM898697,C002192,成熟期,罗玲,金卡,3,2026-06-03,APP Push
CRM390786,C002193,成熟期,马晓雯,金卡,0,2026-06-09,短信
CRM275286,C002194,成熟期,孙磊,钻石,0,2026-05-16,APP Push
CRM625491,C002195,成熟期,赵敏,普通,0,2026-06-06,APP Push
CRM991303,C002196,成熟期,何志明,金卡,6,2026-05-30,短信
CRM612538,C002197,成熟期,王建国,普通,0,2026-06-21,短信
CRM612491,C002198,成熟期,马晓雯,金卡,16,2026-06-09,APP Push
CRM385361,C002199,成熟期,王建国,金卡,19,2026-03-13,APP Push
CRM545602,C002200,成熟期,何志明,金卡,0,2026-06-08,电话
CRM636547,C002201,成熟期,钱丽华,白金,0,2026-06-19,邮件
CRM684869,C002202,成长期,孙磊,白金,0,2026-06-06,邮件
CRM582656,C002203,成熟期,吴芳,普通,0,2026-05-24,APP Push
CRM580829,C002204,成长期,马晓雯,金卡,30,2025-10-20,邮件
CRM231081,C002205,成熟期,吴芳,普通,29,2026-01-22,短信
CRM026817,C002206,成熟期,孙磊,金卡,0,2026-05-29,APP Push
CRM343621,C002207,成熟期,王建国,白金,26,2026-05-16,APP Push
CRM746431,C002208,成熟期,马晓雯,金卡,0,2026-06-30,APP Push
CRM886736,C002209,新户,张伟,金卡,9,2026-06-08,电话
CRM030996,C002210,新户,罗玲,普通,29,2026-06-17,APP Push
CRM227381,C002211,成熟期,林雪梅,钻石,0,2026-06-07,APP Push
CRM471489,C002212,成长期,李娟,金卡,0,2026-06-24,短信
CRM487377,C002213,成熟期,黄海波,金卡,3,2026-06-06,短信
CRM226345,C002214,成熟期,钱丽华,普通,0,2026-06-04,短信
CRM320568,C002215,成熟期,陈晓燕,金卡,5,2026-06-27,APP Push
CRM261591,C002216,成熟期,刘志强,金卡,7,2026-05-16,APP Push
CRM466822,C002217,成熟期,陈晓燕,白金,11,2026-06-06,APP Push
CRM929566,C002218,沉睡期,黄海波,金卡,56,2025-09-27,APP Push
CRM969421,C002219,成熟期,孙磊,普通,5,2026-05-28,短信
CRM466381,C002220,成熟期,林雪梅,金卡,32,2026-02-26,电话
CRM567279,C002221,成长期,周涛,普通,10,2026-06-30,APP Push
CRM167867,C002222,成熟期,刘志强,白金,0,2026-07-10,短信
CRM129826,C002223,沉睡期,王建国,普通,62,2025-12-31,APP Push
CRM819904,C002224,沉睡期,钱丽华,普通,61,2026-02-15,APP Push
CRM996766,C002225,新户,陈晓燕,金卡,2,2026-07-14,APP Push
CRM742891,C002226,成熟期,陈晓燕,普通,10,2026-06-05,短信
CRM361596,C002227,成熟期,黄海波,普通,0,2026-06-07,短信
CRM644372,C002228,成熟期,何志明,金卡,6,2026-07-04,APP Push
CRM417550,C002229,成熟期,马晓雯,金卡,0,2026-06-30,邮件
CRM831551,C002230,新户,周涛,金卡,14,2026-06-03,短信
