cust_id,oneid,event_type,event_detail,event_time
C001639,UID001639,browse,浏览权益商城,2026-06-18T08:00:00+08:00
C001639,UID001639,browse,浏览权益商城,2026-06-25T04:00:00+08:00
C001640,UID001640,browse,浏览权益商城,2026-07-03T11:00:00+08:00
C001640,UID001640,campaign_click,点击ApplePay返现活动推送,2026-06-25T05:00:00+08:00
C001640,UID001640,browse,浏览权益商城,2026-07-13T10:00:00+08:00
C001641,UID001641,search,搜索'提额',2026-06-19T11:00:00+08:00
C001642,UID001642,transaction,消费 3252元,2026-06-17T12:00:00+08:00
C001642,UID001642,service,额度调整申请,2026-06-29T07:00:00+08:00
C001642,UID001642,browse,浏览账单详情,2026-06-19T14:00:00+08:00
C001642,UID001642,transaction,消费 5661元,2026-06-22T04:00:00+08:00
C001643,UID001643,transaction,消费 3536元,2026-07-01T09:00:00+08:00
C001643,UID001643,service,投诉反馈,2026-07-05T05:00:00+08:00
C001643,UID001643,browse,浏览权益商城,2026-06-27T05:00:00+08:00
C001643,UID001643,transaction,消费 2307元,2026-06-25T17:00:00+08:00
C001644,UID001644,transaction,消费 887元,2026-07-09T07:00:00+08:00
C001644,UID001644,service,额度调整申请,2026-07-11T19:00:00+08:00
C001644,UID001644,service,额度调整申请,2026-07-08T08:00:00+08:00
C001645,UID001645,search,搜索'积分兑换',2026-06-30T04:00:00+08:00
C001645,UID001645,search,搜索'出境游',2026-07-07T12:00:00+08:00
C001645,UID001645,campaign_click,点击ApplePay返现活动推送,2026-06-30T17:00:00+08:00
C001645,UID001645,transaction,消费 4453元,2026-06-24T14:00:00+08:00
C001645,UID001645,search,搜索'优惠券',2026-06-25T13:00:00+08:00
C001646,UID001646,transaction,消费 3005元,2026-07-14T03:00:00+08:00
C001646,UID001646,search,搜索'分期费率',2026-06-26T18:00:00+08:00
C001647,UID001647,browse,浏览权益商城,2026-07-03T21:00:00+08:00
C001647,UID001647,service,客服咨询分期,2026-06-19T00:00:00+08:00
C001648,UID001648,campaign_click,点击双十一活动推送,2026-07-07T09:00:00+08:00
C001648,UID001648,browse,浏览分期计算器,2026-07-07T10:00:00+08:00
C001648,UID001648,service,客服咨询分期,2026-07-11T01:00:00+08:00
C001648,UID001648,transaction,消费 7331元,2026-06-22T05:00:00+08:00
C001649,UID001649,service,客服咨询分期,2026-06-22T12:00:00+08:00
C001650,UID001650,service,客服咨询分期,2026-06-29T19:00:00+08:00
C001650,UID001650,browse,浏览账单详情,2026-06-30T07:00:00+08:00
C001650,UID001650,campaign_click,点击暑期出行活动推送,2026-06-17T16:00:00+08:00
C001650,UID001650,transaction,消费 5248元,2026-07-13T18:00:00+08:00
C001650,UID001650,browse,浏览境外消费专区,2026-06-24T03:00:00+08:00
C001651,UID001651,search,搜索'提额',2026-06-30T10:00:00+08:00
C001651,UID001651,service,额度调整申请,2026-07-09T00:00:00+08:00
C001651,UID001651,transaction,消费 1290元,2026-06-27T09:00:00+08:00
C001652,UID001652,service,额度调整申请,2026-07-13T01:00:00+08:00
C001652,UID001652,browse,浏览境外消费专区,2026-07-03T14:00:00+08:00
C001652,UID001652,service,客服咨询分期,2026-06-28T06:00:00+08:00
C001652,UID001652,service,客服咨询分期,2026-07-13T08:00:00+08:00
C001652,UID001652,browse,浏览账单详情,2026-07-08T20:00:00+08:00
C001653,UID001653,search,搜索'账单查询',2026-06-30T23:00:00+08:00
C001654,UID001654,browse,浏览权益商城,2026-07-06T14:00:00+08:00
C001654,UID001654,campaign_click,点击双十一活动推送,2026-06-18T03:00:00+08:00
C001654,UID001654,browse,浏览分期计算器,2026-07-13T13:00:00+08:00
C001655,UID001655,service,投诉反馈,2026-07-09T15:00:00+08:00
C001655,UID001655,browse,浏览境外消费专区,2026-07-16T22:00:00+08:00
C001655,UID001655,search,搜索'分期费率',2026-06-25T10:00:00+08:00
C001655,UID001655,service,客服咨询分期,2026-07-08T05:00:00+08:00
C001655,UID001655,browse,浏览分期计算器,2026-07-07T14:00:00+08:00
C001656,UID001656,service,客服咨询分期,2026-06-24T13:00:00+08:00
C001656,UID001656,search,搜索'积分兑换',2026-07-13T13:00:00+08:00
C001657,UID001657,search,搜索'汇率',2026-07-08T11:00:00+08:00
C001657,UID001657,search,搜索'提额',2026-07-04T03:00:00+08:00
C001657,UID001657,search,搜索'出境游',2026-07-05T09:00:00+08:00
C001657,UID001657,transaction,消费 7386元,2026-07-01T11:00:00+08:00
C001657,UID001657,campaign_click,点击暑期出行活动推送,2026-07-09T00:00:00+08:00
C001658,UID001658,search,搜索'分期费率',2026-07-10T16:00:00+08:00
C001658,UID001658,service,客服咨询分期,2026-06-30T22:00:00+08:00
C001658,UID001658,campaign_click,点击双十一活动推送,2026-07-16T09:00:00+08:00
C001658,UID001658,campaign_click,点击暑期出行活动推送,2026-07-05T09:00:00+08:00
C001658,UID001658,search,搜索'提额',2026-06-25T15:00:00+08:00
C001659,UID001659,browse,浏览权益商城,2026-06-28T13:00:00+08:00
C001660,UID001660,campaign_click,点击暑期出行活动推送,2026-06-19T02:00:00+08:00
C001660,UID001660,browse,浏览分期计算器,2026-07-06T07:00:00+08:00
C001660,UID001660,campaign_click,点击ApplePay返现活动推送,2026-07-01T18:00:00+08:00
C001661,UID001661,search,搜索'出境游',2026-06-19T10:00:00+08:00
C001661,UID001661,campaign_click,点击暑期出行活动推送,2026-07-04T11:00:00+08:00
C001661,UID001661,search,搜索'分期费率',2026-06-19T08:00:00+08:00
C001661,UID001661,campaign_click,点击暑期出行活动推送,2026-07-08T17:00:00+08:00
C001661,UID001661,campaign_click,点击ApplePay返现活动推送,2026-06-18T22:00:00+08:00
C001662,UID001662,browse,浏览境外消费专区,2026-06-30T20:00:00+08:00
C001662,UID001662,transaction,消费 7302元,2026-07-10T04:00:00+08:00
C001662,UID001662,search,搜索'账单查询',2026-06-20T05:00:00+08:00
C001662,UID001662,search,搜索'优惠券',2026-07-03T00:00:00+08:00
C001662,UID001662,browse,浏览账单详情,2026-06-23T12:00:00+08:00
C001663,UID001663,browse,浏览权益商城,2026-07-16T17:00:00+08:00
C001663,UID001663,search,搜索'分期费率',2026-07-04T03:00:00+08:00
C001663,UID001663,browse,浏览权益商城,2026-07-05T02:00:00+08:00
C001664,UID001664,campaign_click,点击双十一活动推送,2026-07-15T08:00:00+08:00
C001664,UID001664,campaign_click,点击双十一活动推送,2026-07-01T17:00:00+08:00
C001664,UID001664,search,搜索'积分兑换',2026-07-16T19:00:00+08:00
C001664,UID001664,service,客服咨询分期,2026-07-09T02:00:00+08:00
C001664,UID001664,service,客服咨询分期,2026-07-11T19:00:00+08:00
C001665,UID001665,transaction,消费 5072元,2026-06-20T11:00:00+08:00
C001665,UID001665,browse,浏览分期计算器,2026-07-15T16:00:00+08:00
C001665,UID001665,transaction,消费 3210元,2026-06-17T04:00:00+08:00
C001665,UID001665,search,搜索'分期费率',2026-07-06T06:00:00+08:00
C001666,UID001666,service,客服咨询分期,2026-07-09T13:00:00+08:00
C001666,UID001666,browse,浏览分期计算器,2026-06-20T20:00:00+08:00
C001666,UID001666,service,额度调整申请,2026-06-22T03:00:00+08:00
C001667,UID001667,campaign_click,点击ApplePay返现活动推送,2026-07-10T23:00:00+08:00
C001667,UID001667,transaction,消费 7329元,2026-06-28T10:00:00+08:00
C001667,UID001667,transaction,消费 6959元,2026-06-22T15:00:00+08:00
C001668,UID001668,search,搜索'汇率',2026-07-10T03:00:00+08:00
C001668,UID001668,browse,浏览境外消费专区,2026-06-21T05:00:00+08:00
C001668,UID001668,browse,浏览权益商城,2026-07-12T11:00:00+08:00
C001669,UID001669,search,搜索'账单查询',2026-06-25T00:00:00+08:00
C001669,UID001669,campaign_click,点击ApplePay返现活动推送,2026-06-27T02:00:00+08:00
C001669,UID001669,transaction,消费 7279元,2026-07-02T16:00:00+08:00
C001669,UID001669,search,搜索'分期费率',2026-06-24T14:00:00+08:00
C001670,UID001670,transaction,消费 2433元,2026-07-13T12:00:00+08:00
C001670,UID001670,search,搜索'账单查询',2026-06-21T22:00:00+08:00
C001670,UID001670,campaign_click,点击暑期出行活动推送,2026-06-19T22:00:00+08:00
C001671,UID001671,service,额度调整申请,2026-07-05T11:00:00+08:00
C001671,UID001671,search,搜索'汇率',2026-06-26T19:00:00+08:00
C001672,UID001672,browse,浏览境外消费专区,2026-06-18T19:00:00+08:00
C001672,UID001672,search,搜索'出境游',2026-07-15T11:00:00+08:00
C001672,UID001672,campaign_click,点击暑期出行活动推送,2026-06-22T04:00:00+08:00
C001673,UID001673,transaction,消费 2177元,2026-07-10T08:00:00+08:00
C001673,UID001673,transaction,消费 5040元,2026-07-05T10:00:00+08:00
C001674,UID001674,transaction,消费 4939元,2026-06-29T04:00:00+08:00
C001674,UID001674,browse,浏览账单详情,2026-06-17T06:00:00+08:00
C001674,UID001674,browse,浏览分期计算器,2026-06-18T07:00:00+08:00
C001674,UID001674,transaction,消费 5300元,2026-07-06T22:00:00+08:00
C001674,UID001674,service,额度调整申请,2026-07-08T09:00:00+08:00
C001675,UID001675,campaign_click,点击ApplePay返现活动推送,2026-07-08T05:00:00+08:00
C001675,UID001675,service,额度调整申请,2026-07-05T12:00:00+08:00
C001676,UID001676,search,搜索'优惠券',2026-07-11T08:00:00+08:00
C001676,UID001676,campaign_click,点击暑期出行活动推送,2026-06-25T05:00:00+08:00
C001676,UID001676,browse,浏览分期计算器,2026-07-03T18:00:00+08:00
C001677,UID001677,service,额度调整申请,2026-07-03T11:00:00+08:00
C001677,UID001677,service,客服咨询分期,2026-07-15T18:00:00+08:00
C001677,UID001677,search,搜索'出境游',2026-07-14T19:00:00+08:00
C001677,UID001677,search,搜索'汇率',2026-07-09T17:00:00+08:00
C001678,UID001678,service,投诉反馈,2026-07-05T18:00:00+08:00
C001678,UID001678,browse,浏览账单详情,2026-07-11T22:00:00+08:00
C001678,UID001678,browse,浏览分期计算器,2026-06-23T08:00:00+08:00
C001678,UID001678,browse,浏览账单详情,2026-07-07T03:00:00+08:00
C001678,UID001678,service,投诉反馈,2026-07-07T06:00:00+08:00
C001679,UID001679,transaction,消费 7304元,2026-06-27T11:00:00+08:00
C001679,UID001679,campaign_click,点击暑期出行活动推送,2026-07-10T07:00:00+08:00
C001679,UID001679,transaction,消费 3094元,2026-07-05T20:00:00+08:00
C001679,UID001679,browse,浏览分期计算器,2026-07-10T23:00:00+08:00
C001679,UID001679,browse,浏览账单详情,2026-06-24T17:00:00+08:00
C001680,UID001680,search,搜索'积分兑换',2026-07-05T22:00:00+08:00
C001680,UID001680,transaction,消费 6519元,2026-06-25T15:00:00+08:00
C001681,UID001681,service,额度调整申请,2026-06-20T00:00:00+08:00
C001681,UID001681,campaign_click,点击暑期出行活动推送,2026-06-23T06:00:00+08:00
C001681,UID001681,campaign_click,点击暑期出行活动推送,2026-06-21T02:00:00+08:00
C001681,UID001681,transaction,消费 3902元,2026-06-23T16:00:00+08:00
C001682,UID001682,browse,浏览境外消费专区,2026-07-01T14:00:00+08:00
C001683,UID001683,search,搜索'汇率',2026-06-29T23:00:00+08:00
C001684,UID001684,search,搜索'优惠券',2026-06-21T18:00:00+08:00
C001685,UID001685,transaction,消费 5913元,2026-07-11T21:00:00+08:00
C001686,UID001686,transaction,消费 7923元,2026-06-28T14:00:00+08:00
C001686,UID001686,browse,浏览权益商城,2026-07-13T19:00:00+08:00
C001687,UID001687,campaign_click,点击双十一活动推送,2026-06-30T17:00:00+08:00
C001687,UID001687,transaction,消费 2958元,2026-07-12T07:00:00+08:00
C001687,UID001687,browse,浏览分期计算器,2026-07-13T16:00:00+08:00
C001687,UID001687,transaction,消费 5193元,2026-07-03T17:00:00+08:00
C001688,UID001688,service,客服咨询分期,2026-06-23T01:00:00+08:00
C001688,UID001688,search,搜索'提额',2026-07-07T16:00:00+08:00
C001689,UID001689,service,投诉反馈,2026-07-13T14:00:00+08:00
C001689,UID001689,search,搜索'分期费率',2026-07-08T14:00:00+08:00
C001690,UID001690,service,额度调整申请,2026-07-01T07:00:00+08:00
C001690,UID001690,service,客服咨询分期,2026-06-29T08:00:00+08:00
C001690,UID001690,search,搜索'汇率',2026-06-25T21:00:00+08:00
C001690,UID001690,browse,浏览权益商城,2026-06-22T05:00:00+08:00
C001690,UID001690,transaction,消费 4446元,2026-07-11T11:00:00+08:00
C001691,UID001691,transaction,消费 5835元,2026-07-10T19:00:00+08:00
C001691,UID001691,service,额度调整申请,2026-07-10T14:00:00+08:00
C001691,UID001691,browse,浏览权益商城,2026-07-03T05:00:00+08:00
C001692,UID001692,transaction,消费 6787元,2026-06-24T12:00:00+08:00
C001692,UID001692,campaign_click,点击双十一活动推送,2026-06-24T18:00:00+08:00
C001693,UID001693,browse,浏览境外消费专区,2026-07-02T22:00:00+08:00
C001694,UID001694,transaction,消费 4540元,2026-07-10T02:00:00+08:00
C001694,UID001694,search,搜索'提额',2026-07-05T15:00:00+08:00
C001695,UID001695,transaction,消费 6026元,2026-07-02T07:00:00+08:00
C001695,UID001695,service,客服咨询分期,2026-07-03T04:00:00+08:00
C001695,UID001695,service,客服咨询分期,2026-07-16T19:00:00+08:00
C001696,UID001696,service,投诉反馈,2026-07-08T00:00:00+08:00
C001696,UID001696,campaign_click,点击暑期出行活动推送,2026-07-10T00:00:00+08:00
C001696,UID001696,campaign_click,点击暑期出行活动推送,2026-06-22T05:00:00+08:00
C001697,UID001697,campaign_click,点击暑期出行活动推送,2026-06-27T22:00:00+08:00
C001697,UID001697,browse,浏览境外消费专区,2026-07-16T09:00:00+08:00
C001697,UID001697,service,投诉反馈,2026-06-28T12:00:00+08:00
C001697,UID001697,campaign_click,点击双十一活动推送,2026-06-27T06:00:00+08:00
C001698,UID001698,search,搜索'分期费率',2026-06-28T04:00:00+08:00
C001698,UID001698,campaign_click,点击暑期出行活动推送,2026-07-07T07:00:00+08:00
C001698,UID001698,service,客服咨询分期,2026-07-08T12:00:00+08:00
C001698,UID001698,transaction,消费 733元,2026-07-09T03:00:00+08:00
C001698,UID001698,campaign_click,点击双十一活动推送,2026-06-24T03:00:00+08:00
C001699,UID001699,transaction,消费 3017元,2026-07-07T22:00:00+08:00
C001700,UID001700,search,搜索'账单查询',2026-07-01T14:00:00+08:00
C001700,UID001700,service,额度调整申请,2026-06-18T18:00:00+08:00
C001700,UID001700,transaction,消费 1710元,2026-07-06T18:00:00+08:00
C001701,UID001701,service,投诉反馈,2026-07-15T20:00:00+08:00
C001701,UID001701,campaign_click,点击ApplePay返现活动推送,2026-06-27T12:00:00+08:00
C001702,UID001702,campaign_click,点击ApplePay返现活动推送,2026-07-03T07:00:00+08:00
C001702,UID001702,campaign_click,点击ApplePay返现活动推送,2026-06-20T01:00:00+08:00
C001702,UID001702,transaction,消费 3205元,2026-07-14T22:00:00+08:00
C001702,UID001702,transaction,消费 536元,2026-06-17T22:00:00+08:00
C001703,UID001703,browse,浏览账单详情,2026-06-19T22:00:00+08:00
C001703,UID001703,campaign_click,点击双十一活动推送,2026-07-08T10:00:00+08:00
C001703,UID001703,campaign_click,点击暑期出行活动推送,2026-06-17T12:00:00+08:00
C001703,UID001703,browse,浏览分期计算器,2026-06-25T15:00:00+08:00
C001704,UID001704,search,搜索'积分兑换',2026-07-06T13:00:00+08:00
C001705,UID001705,search,搜索'出境游',2026-06-25T23:00:00+08:00
C001705,UID001705,search,搜索'积分兑换',2026-06-25T20:00:00+08:00
C001705,UID001705,browse,浏览权益商城,2026-06-28T11:00:00+08:00
C001705,UID001705,campaign_click,点击暑期出行活动推送,2026-06-17T04:00:00+08:00
C001706,UID001706,browse,浏览境外消费专区,2026-06-29T12:00:00+08:00
C001706,UID001706,campaign_click,点击暑期出行活动推送,2026-07-10T14:00:00+08:00
C001706,UID001706,browse,浏览分期计算器,2026-07-10T16:00:00+08:00
C001706,UID001706,transaction,消费 4697元,2026-07-13T16:00:00+08:00
C001706,UID001706,browse,浏览分期计算器,2026-06-22T14:00:00+08:00
C001707,UID001707,transaction,消费 7175元,2026-07-05T02:00:00+08:00
C001708,UID001708,service,客服咨询分期,2026-07-15T11:00:00+08:00
C001708,UID001708,search,搜索'账单查询',2026-06-22T05:00:00+08:00
C001708,UID001708,search,搜索'汇率',2026-06-29T23:00:00+08:00
C001708,UID001708,browse,浏览权益商城,2026-07-15T04:00:00+08:00
C001708,UID001708,browse,浏览权益商城,2026-07-13T15:00:00+08:00
C001709,UID001709,search,搜索'账单查询',2026-07-05T23:00:00+08:00
C001709,UID001709,browse,浏览权益商城,2026-07-16T03:00:00+08:00
C001709,UID001709,transaction,消费 3975元,2026-06-25T16:00:00+08:00
C001710,UID001710,transaction,消费 3339元,2026-06-27T02:00:00+08:00
C001710,UID001710,transaction,消费 2136元,2026-06-21T11:00:00+08:00
C001710,UID001710,search,搜索'出境游',2026-06-18T19:00:00+08:00
C001711,UID001711,browse,浏览账单详情,2026-07-02T20:00:00+08:00
C001711,UID001711,browse,浏览分期计算器,2026-06-24T17:00:00+08:00
C001711,UID001711,browse,浏览境外消费专区,2026-07-06T18:00:00+08:00
C001711,UID001711,search,搜索'出境游',2026-06-19T15:00:00+08:00
C001712,UID001712,search,搜索'积分兑换',2026-06-29T22:00:00+08:00
C001712,UID001712,browse,浏览账单详情,2026-06-24T04:00:00+08:00
C001712,UID001712,transaction,消费 1993元,2026-07-05T03:00:00+08:00
C001713,UID001713,service,额度调整申请,2026-06-30T04:00:00+08:00
C001713,UID001713,transaction,消费 4171元,2026-07-02T11:00:00+08:00
C001713,UID001713,transaction,消费 851元,2026-07-16T06:00:00+08:00
C001713,UID001713,campaign_click,点击双十一活动推送,2026-06-26T07:00:00+08:00
C001713,UID001713,transaction,消费 6467元,2026-07-12T15:00:00+08:00
C001714,UID001714,service,客服咨询分期,2026-07-13T16:00:00+08:00
C001714,UID001714,campaign_click,点击ApplePay返现活动推送,2026-07-15T05:00:00+08:00
C001714,UID001714,search,搜索'账单查询',2026-07-12T00:00:00+08:00
C001714,UID001714,service,客服咨询分期,2026-06-28T02:00:00+08:00
C001715,UID001715,service,额度调整申请,2026-06-25T17:00:00+08:00
C001715,UID001715,search,搜索'提额',2026-06-20T03:00:00+08:00
C001715,UID001715,campaign_click,点击ApplePay返现活动推送,2026-07-14T22:00:00+08:00
