cust_id,value_annual_consumption,value_monthly_avg_consumption,value_max_single_transaction,value_transaction_count_12m,value_installment_contribution_12m,risk_overdue_status,risk_history_overdue_count_6m,risk_min_payment_frequency_6m,long_term_90d_total_consumption,long_term_90d_txn_count,long_term_90d_max_single,long_term_90d_active_days,long_term_90d_activity_score,long_term_90d_dormancy_risk,long_term_90d_significant_signals,long_term_90d_monthly_avg_90d,mid_term_30d_total_consumption,mid_term_30d_txn_count,mid_term_30d_max_single,mid_term_30d_active_days,mid_term_30d_consumption_trend,mid_term_30d_trend_change_pct,short_term_7d_total_consumption,short_term_7d_txn_count,short_term_7d_active_days,short_term_7d_avg_daily_spend,realtime_signal_count,realtime_has_high_value_txn
C001579,142927.48,11910.62,18315.45,103,20996.07,M0,0,0,56489.48,33,4578.86,19,48,medium,,18829.83,15411.23,11,1831.55,6,stable,-9.6,4590.12,2,1,655.73,0,False
C001580,228525.99,19043.83,39765.51,439,24726.72,M0,0,0,53643.11,109,9941.38,65,88,low,,17881.04,20621.32,38,3976.55,22,up,20.7,4640.06,9,5,662.87,0,False
C001581,394195.46,32849.62,114783.56,1718,42965.75,M0,0,0,61832.33,429,28695.89,90,100,low,,20610.78,26918.53,150,11478.36,31,stable,-14.3,6977.51,37,7,996.79,0,True
C001582,7110.76,592.56,1729.35,9,841.62,M0,0,0,253.06,0,432.34,0,0,high,"活跃度骤降,沉睡预警",84.35,64.42,0,172.93,0,stable,-1.6,18.95,0,0,2.71,0,False
C001583,241576.82,20131.4,33938.77,396,29281.74,M0,0,0,65041.97,99,8484.69,59,85,low,,21680.66,28807.09,34,3393.88,20,stable,-4.2,8424.3,8,5,1203.47,0,False
C001584,53799.74,4483.31,5712.61,84,3893.63,M0,0,1,11784.37,21,1428.15,12,18,high,"活跃度骤降,沉睡预警",3928.12,3813.87,7,571.26,4,stable,-12.6,962.26,1,1,137.47,0,False
C001585,628659.06,52388.26,44893.28,1454,56854.43,M0,0,1,216340.65,363,11223.32,90,100,low,,72113.55,91674.65,127,4489.33,31,stable,8.0,29299.61,31,7,4185.66,0,False
C001586,77638.99,6469.92,6718.78,60,8894.12,M0,0,0,25700.71,15,1679.69,9,23,medium,活跃度骤降,8566.9,9705.4,5,671.88,3,stable,4.2,1873.62,1,0,267.66,0,False
C001587,103748.87,8645.74,18119.69,76,11453.13,M0,0,0,16165.89,19,4529.92,11,20,medium,活跃度骤降,5388.63,7121.15,6,1811.97,3,stable,-15.2,2260.06,1,0,322.87,1,False
C001588,159529.33,13294.11,31927.65,425,14217.54,M1,1,0,51618.2,106,7981.91,63,88,low,,17206.07,13656.85,37,3192.77,22,stable,7.1,3108.89,9,5,444.13,0,False
C001589,372034.19,31002.85,24498.64,632,18980.25,M0,0,0,103796.22,158,6124.66,90,100,low,,34598.74,33590.57,55,2449.86,31,stable,13.2,9507.75,13,7,1358.25,0,False
C001590,87508.52,7292.38,8053.12,75,9084.23,M0,0,0,30044.37,18,2013.28,10,27,medium,活跃度骤降,10014.79,12715.46,6,805.31,3,stable,-13.2,3102.59,1,0,443.23,0,False
C001591,34389.17,2865.76,6826.09,59,4635.49,M0,0,0,6017.44,14,1706.52,8,11,high,"活跃度骤降,沉睡预警",2005.81,1985.85,4,682.61,2,up,22.6,428.71,1,0,61.24,0,False
C001592,27952.21,2329.35,5052.65,32,2281.4,M2,2,1,1210.07,1,1263.16,0,1,high,"活跃度骤降,沉睡预警",403.36,537.2,0,505.27,0,stable,-12.1,173.19,0,0,24.74,0,False
C001593,161591.52,13465.96,47702.49,159,22325.73,M0,0,0,53528.01,39,11925.62,23,51,low,,17842.67,21622.21,13,4770.25,8,stable,-16.1,6296.7,3,2,899.53,0,False
C001594,51988.31,4332.36,5918.83,67,5283.65,M0,0,0,8935.27,16,1479.71,9,14,high,"活跃度骤降,沉睡预警",2978.42,2948.93,5,591.88,3,stable,-10.9,722.89,1,0,103.27,0,False
C001595,1114108.5,92842.37,66363.03,835,139508.97,M0,0,1,362745.74,271,16590.76,90,100,low,,120915.25,161321.64,94,6636.3,31,stable,-0.2,39649.83,23,7,5664.26,0,False
C001596,36201.44,3016.79,2142.64,67,2581.61,M0,0,0,10959.5,16,535.66,9,15,high,"活跃度骤降,沉睡预警",3653.17,4887.21,5,214.26,3,stable,-5.4,1575.59,1,0,225.08,0,False
C001597,33822.58,2818.55,9261.99,36,2679.36,M0,0,0,6170.13,9,2315.5,5,8,high,"活跃度骤降,沉睡预警",2056.71,2259.08,3,926.2,1,stable,-14.1,680.87,0,0,97.27,0,False
C001598,24722.65,2060.22,5884.48,36,1818.22,M1,1,0,6864.37,9,1471.12,5,9,high,"活跃度骤降,沉睡预警",2288.12,1878.95,3,588.45,1,up,16.6,357.91,0,0,51.13,0,False
C001599,296197.97,24683.16,41937.8,375,35889.34,M1,1,1,47841.41,93,10484.45,55,81,low,,15947.14,13419.76,32,4193.78,19,stable,-9.2,3735.17,8,4,533.6,0,False
C001600,52097.63,4341.47,13952.89,193,6679.93,M0,0,0,15326.42,48,3488.22,28,36,medium,,5108.81,6273.05,16,1395.29,9,stable,-14.8,1443.85,4,2,206.26,0,False
C001601,191532.15,15961.01,9728.27,337,19886.35,M0,0,1,69597.94,109,2432.07,65,88,low,,23199.31,24036.03,38,972.83,22,stable,-11.2,5831.93,9,5,833.13,0,True
C001602,93735.3,7811.28,20848.81,113,7515.3,M0,0,0,40823.84,36,5212.2,21,44,medium,,13607.95,10464.55,12,2084.88,7,stable,-12.8,2633.97,3,1,376.28,0,False
C001603,44884.22,3740.35,8852.04,30,6198.94,M0,0,1,13028.72,7,2213.01,4,11,high,"活跃度骤降,沉睡预警",4342.91,3763.05,2,885.2,1,stable,3.9,847.34,0,0,121.05,0,False
C001604,14716.82,1226.4,3964.15,25,2203.22,M3+,3,3,918.99,1,991.04,0,0,high,"活跃度骤降,沉睡预警",306.33,267.73,0,396.42,0,stable,-1.3,55.86,0,0,7.98,0,False
C001605,47046.57,3920.55,13157.43,67,4777.21,M0,0,1,13536.26,16,3289.36,9,16,high,"活跃度骤降,沉睡预警",4512.09,4106.95,5,1315.74,3,stable,2.2,982.98,1,0,140.43,1,False
C001606,1660.45,138.37,455.25,1,167.87,M2,2,1,54.43,0,113.81,0,0,high,"活跃度骤降,沉睡预警",18.14,20.14,0,45.52,0,up,24.2,4.51,0,0,0.64,1,False
C001607,54369.69,4530.81,6994.15,53,6859.43,M0,0,1,11170.93,17,1748.54,10,16,high,"活跃度骤降,沉睡预警",3723.64,4900.25,5,699.41,3,stable,13.8,1507.49,1,0,215.36,0,False
C001608,91792.19,7649.35,25657.01,176,6830.63,M0,0,0,17845.06,44,6414.25,26,35,medium,,5948.35,6259.55,15,2565.7,9,stable,-11.7,1233.9,3,2,176.27,0,False
C001609,16176.74,1348.06,3982.07,15,1510.29,M0,0,0,5638.36,3,995.52,1,4,high,"活跃度骤降,沉睡预警",1879.45,2253.76,1,398.21,0,up,24.0,562.18,0,0,80.31,0,False
C001610,89505.18,7458.76,9473.24,62,10710.78,M0,0,0,29929.24,15,2368.31,9,26,medium,活跃度骤降,9976.41,12910.63,5,947.32,3,stable,3.9,2333.55,1,0,333.36,0,False
C001611,128407.31,10700.61,26767.4,113,6664.75,M0,0,0,23238.13,28,6691.85,16,29,medium,活跃度骤降,7746.04,6060.9,9,2676.74,5,stable,-5.3,1801.91,2,1,257.42,0,False
C001612,219969.06,18330.76,25944.18,147,15027.53,M0,0,0,75903.95,36,6486.05,21,50,low,,25301.32,34349.62,12,2594.42,7,stable,-10.6,9252.37,3,1,1321.77,0,False
C001613,56968.1,4747.34,7356.73,89,7717.61,M0,0,1,14327.19,22,1839.18,13,20,medium,活跃度骤降,4775.73,6297.47,7,735.67,4,stable,7.0,1778.37,1,1,254.05,0,False
C001614,152158.72,12679.89,33935.4,288,21449.46,M0,0,0,5186.32,14,8483.85,8,10,high,"活跃度骤降,沉睡预警",1728.77,2250.83,4,3393.54,2,stable,9.4,481.31,1,0,68.76,1,False
C001615,6695.31,557.94,1863.03,22,887.27,M1,1,1,332.85,1,465.76,0,0,high,"活跃度骤降,沉睡预警",110.95,130.32,0,186.3,0,up,22.9,37.72,0,0,5.39,0,False
C001616,35116.86,2926.41,4509.54,44,3261.48,M0,0,0,10808.68,11,1127.39,6,12,high,"活跃度骤降,沉睡预警",3602.89,2814.98,3,450.95,2,stable,14.1,725.5,0,0,103.64,1,False
C001617,74903.04,6241.92,15751.23,104,9928.79,M0,0,0,15730.03,26,3937.81,15,23,medium,活跃度骤降,5243.34,5924.14,9,1575.12,5,stable,-6.9,1147.09,2,1,163.87,1,False
C001618,130148.31,10845.69,13755.31,100,17156.64,M0,0,0,26233.36,25,3438.83,15,29,medium,活跃度骤降,8744.45,10227.57,8,1375.53,5,stable,8.3,3084.76,2,1,440.68,0,True
C001619,3550.14,295.85,628.63,7,448.45,M0,0,2,188.65,0,157.16,0,0,high,"活跃度骤降,沉睡预警",62.88,85.29,0,62.86,0,stable,-16.7,26.05,0,0,3.72,0,False
C001620,51897.81,4324.82,2898.2,57,3726.25,M1,1,1,17889.17,18,724.55,10,20,medium,活跃度骤降,5963.06,6452.66,6,289.82,3,stable,-15.5,1663.68,1,0,237.67,0,False
C001621,44926.26,3743.86,5376.87,64,4935.21,M1,1,1,12870.15,20,1344.22,12,19,high,"活跃度骤降,沉睡预警",4290.05,4006.79,7,537.69,4,stable,-4.3,781.04,1,1,111.58,0,True
C001622,19583.41,1631.95,1074.78,37,2261.84,M0,0,1,6513.87,9,268.7,5,8,high,"活跃度骤降,沉睡预警",2171.29,2678.31,3,107.48,1,stable,8.4,840.24,0,0,120.03,0,False
C001623,75039.59,6253.3,12492.83,70,8788.85,M0,0,0,18303.37,17,3123.21,10,20,medium,活跃度骤降,6101.12,7988.15,5,1249.28,3,up,24.4,2335.54,1,0,333.65,0,False
C001624,30913.87,2576.16,1997.65,41,3350.56,M0,0,0,8740.27,10,499.41,6,10,high,"活跃度骤降,沉睡预警",2913.42,3098.81,3,199.76,2,up,15.6,791.08,0,0,113.01,1,True
C001625,80011.45,6667.62,4129.58,202,7384.31,M0,0,0,22013.92,50,1032.39,30,41,medium,,7337.97,7294.16,17,412.96,10,stable,11.9,1839.13,4,2,262.73,0,False
C001626,53628.16,4469.01,13319.3,112,6641.45,M1,1,0,16597.63,36,3329.83,21,30,medium,,5532.54,6324.23,12,1331.93,7,stable,-7.5,1273.78,3,1,181.97,1,False
C001627,4369.8,364.15,1074.17,14,280.13,M0,0,0,1255.78,3,268.54,1,2,high,"活跃度骤降,沉睡预警",418.59,411.44,1,107.42,0,stable,-9.9,132.14,0,0,18.88,0,False
C001628,592098.52,49341.54,130425.91,1206,61289.91,M0,0,0,206858.08,301,32606.48,90,100,low,,68952.69,52141.72,105,13042.59,31,up,21.1,9734.47,26,7,1390.64,0,False
C001629,514795.69,42899.64,84596.37,1071,70326.58,M0,0,1,136379.29,267,21149.09,90,100,low,,45459.76,36961.61,93,8459.64,31,up,15.2,11951.95,23,7,1707.42,0,True
C001630,229892.51,19157.71,29150.85,574,30803.39,M0,0,0,63142.17,186,7287.71,90,100,low,,21047.39,17603.41,65,2915.09,31,stable,-0.3,3111.5,16,7,444.5,0,False
C001631,5775.33,481.28,971.94,6,755.82,M0,0,3,348.26,0,242.98,0,0,high,"活跃度骤降,沉睡预警",116.09,138.18,0,97.19,0,up,19.8,24.63,0,0,3.52,0,False
C001632,29982.61,2498.55,2177.64,27,3663.19,M0,0,0,6945.67,6,544.41,3,7,high,"活跃度骤降,沉睡预警",2315.22,2551.64,2,217.76,1,stable,-7.6,756.54,0,0,108.08,0,False
C001633,207904.19,17325.35,57463.92,155,16677.45,M0,0,1,71269.2,46,14365.98,27,55,low,,23756.4,21210.99,16,5746.39,9,stable,-15.4,5146.27,4,2,735.18,0,False
C001634,694608.86,57884.07,51137.78,597,90252.28,M0,0,0,240019.39,179,12784.44,90,100,low,,80006.46,59345.22,62,5113.78,31,stable,8.5,13935.64,15,7,1990.81,0,False
C001635,17796.68,1483.06,3109.63,12,2564.56,M0,0,0,3251.03,3,777.41,1,3,high,"活跃度骤降,沉睡预警",1083.68,1335.11,1,310.96,0,up,24.6,259.11,0,0,37.02,0,False
C001636,19686.69,1640.56,2333.9,22,2912.12,M0,0,0,8609.31,7,583.47,4,9,high,"活跃度骤降,沉睡预警",2869.77,3694.63,2,233.39,1,stable,4.4,1033.92,0,0,147.7,0,False
C001637,254770.03,21230.84,44488.59,574,28885.52,M0,0,0,39544.55,143,11122.15,85,91,low,,13181.52,14245.21,50,4448.86,29,stable,-3.7,2936.36,12,7,419.48,0,False
C001638,55353.13,4612.76,14471.56,94,7816.24,M0,0,0,11229.1,28,3617.89,16,22,medium,活跃度骤降,3743.03,3357.12,9,1447.16,5,stable,-15.4,743.79,2,1,106.26,0,False
C001639,37557.95,3129.83,4978.85,50,3506.89,M0,0,0,11751.98,12,1244.71,7,13,high,"活跃度骤降,沉睡预警",3917.33,4901.16,4,497.89,2,stable,-10.7,932.05,1,0,133.15,0,False
C001640,24385.05,2032.09,6214.52,26,3352.87,M1,1,0,6646.87,6,1553.63,3,7,high,"活跃度骤降,沉睡预警",2215.62,2681.54,2,621.45,1,stable,12.0,536.49,0,0,76.64,0,False
C001641,104738.18,8728.18,14627.65,71,12547.21,M0,0,1,34629.37,17,3656.91,10,30,medium,,11543.12,12207.55,5,1462.77,3,stable,-14.0,2876.66,1,0,410.95,0,False
C001642,410698.24,34224.85,88192.4,376,21451.71,M0,0,0,77296.32,94,22048.1,56,83,low,,25765.44,29205.03,32,8819.24,19,stable,-2.0,7676.95,8,4,1096.71,0,False
C001643,978831.52,81569.29,254115.52,1058,67875.07,M0,0,1,188301.06,264,63528.88,90,100,low,,62767.02,56256.65,92,25411.55,31,up,16.3,16061.74,23,7,2294.53,0,False
C001644,1272281.76,106023.48,168925.4,1965,100542.22,M0,0,0,330270.68,491,42231.35,90,100,low,,110090.23,134565.03,171,16892.54,31,stable,-6.5,29492.42,42,7,4213.2,0,False
C001645,24267.97,2022.33,4587.68,23,1726.46,M0,0,0,8121.47,5,1146.92,3,7,high,"活跃度骤降,沉睡预警",2707.16,2277.91,1,458.77,1,stable,-9.1,427.21,0,0,61.03,0,False
C001646,131292.91,10941.08,6708.1,149,9415.72,M0,0,0,41529.38,37,1677.03,22,45,medium,,13843.13,17483.84,12,670.81,7,stable,-11.8,3459.8,3,1,494.26,0,True
C001647,558932.58,46577.72,102166.41,486,33218.71,M0,0,0,192565.63,121,25541.6,72,92,low,,64188.54,81839.39,42,10216.64,25,stable,-8.5,25784.49,10,6,3683.5,0,False
C001648,116945.29,9745.44,27377.39,522,10069.69,M0,0,1,20399.86,130,6844.35,78,76,low,,6799.95,7323.35,45,2737.74,27,stable,-10.4,1502.68,11,6,214.67,0,False
C001649,8625.89,718.82,1076.81,18,912.87,M0,0,1,2812.15,4,269.2,2,3,high,"活跃度骤降,沉睡预警",937.38,974.42,1,107.68,0,stable,6.0,218.1,0,0,31.16,0,False
C001650,116350.19,9695.85,11346.88,142,6620.73,M0,0,0,29003.19,35,2836.72,21,37,medium,,9667.73,8935.69,12,1134.69,7,stable,-13.9,1685.03,3,1,240.72,1,False
C001651,578708.9,48225.74,44006.58,451,68413.63,M0,0,0,160375.06,112,11001.64,67,89,low,,53458.35,61607.45,39,4400.66,23,stable,-9.0,17437.18,9,5,2491.03,0,False
C001652,78169.08,6514.09,21738.37,349,6773.83,M0,0,0,12113.62,87,5434.59,52,56,low,,4037.87,3135.68,30,2173.84,18,stable,-5.6,1002.57,7,4,143.22,0,False
C001653,118490.24,9874.19,6546.14,213,11246.03,M0,0,0,34782.29,53,1636.54,31,50,low,,11594.1,15056.22,18,654.61,10,stable,-14.9,4030.55,4,2,575.79,0,False
C001654,89769.99,7480.83,21979.42,78,13033.56,M0,0,0,18164.84,19,5494.85,11,21,medium,活跃度骤降,6054.95,7978.02,6,2197.94,3,stable,14.7,2479.05,1,0,354.15,0,False
C001655,84067.12,7005.59,21691.17,155,11640.95,M0,0,0,18752.34,38,5422.79,22,32,medium,,6250.78,4828.25,13,2169.12,7,stable,-11.7,968.72,3,1,138.39,0,False
C001656,55253.25,4604.44,4705.04,153,7531.06,M0,0,1,10481.86,38,1176.26,22,27,medium,活跃度骤降,3493.95,2810.9,13,470.5,7,stable,-3.0,525.63,3,1,75.09,0,False
C001657,21629.6,1802.47,3214.58,53,1462.37,M1,1,0,6994.07,13,803.64,7,11,high,"活跃度骤降,沉睡预警",2331.36,2512.91,4,321.46,2,up,22.6,614.84,1,0,87.83,0,False
C001658,706253.5,58854.46,56564.68,510,95092.88,M0,0,0,182752.35,127,14141.17,76,93,low,,60917.45,70685.7,44,5656.47,26,stable,-2.4,16138.56,11,6,2305.51,0,False
C001659,7307.2,608.93,589.85,11,987.92,M0,0,0,1352.12,2,147.46,1,1,high,"活跃度骤降,沉睡预警",450.71,451.78,0,58.99,0,up,18.2,88.46,0,0,12.64,0,False
C001660,87866.57,7322.21,23357.27,206,4562.13,M0,0,0,30400.78,51,5839.32,30,46,medium,,10133.59,11340.11,17,2335.73,10,stable,1.2,2715.94,4,2,387.99,0,False
C001661,170451.43,14204.29,16362.42,183,10793.95,M0,0,0,47674.7,45,4090.61,27,54,low,,15891.57,17524.09,15,1636.24,9,stable,14.5,4652.9,3,2,664.7,0,False
C001662,1161043.74,96753.64,317973.77,889,171910.43,M1,1,0,515119.23,288,79493.44,90,100,low,,171706.41,220022.68,100,31797.38,31,stable,-8.3,40991.91,25,7,5855.99,0,False
C001663,892714.69,74392.89,114472.42,1245,107142.43,M1,1,0,374033.46,404,28618.1,90,100,low,,124677.82,153926.99,141,11447.24,31,stable,8.0,35138.84,35,7,5019.83,0,True
C001664,478554.04,39879.5,47137.79,367,51254.5,M0,0,0,196423.49,119,11784.45,71,91,low,,65474.5,83927.0,41,4713.78,24,stable,-0.9,26175.46,10,6,3739.35,0,False
C001665,115357.61,9613.13,13578.63,402,5868.02,M0,0,1,29689.27,130,3394.66,78,82,low,,9896.42,13322.54,45,1357.86,27,stable,-3.7,2805.58,11,6,400.8,0,False
C001666,215606.95,17967.25,12194.66,150,26327.01,M0,0,0,60237.42,37,3048.67,22,50,low,,20079.14,17525.81,12,1219.47,7,stable,-9.4,3295.9,3,1,470.84,0,True
C001667,65544.35,5462.03,5880.18,101,4329.61,M0,0,0,20848.43,25,1470.05,15,26,medium,活跃度骤降,6949.48,9232.96,8,588.02,5,stable,-6.6,1910.71,2,1,272.96,0,False
C001668,44760.65,3730.05,8439.78,68,6225.84,M0,0,0,13657.05,17,2109.95,10,17,high,"活跃度骤降,沉睡预警",4552.35,3520.56,5,843.98,3,stable,-7.6,1048.97,1,0,149.85,0,True
C001669,63072.12,5256.01,6838.44,43,7263.35,M0,0,1,18802.99,10,1709.61,6,16,high,"活跃度骤降,沉睡预警",6267.66,5730.54,3,683.84,2,stable,5.1,1174.27,0,0,167.75,1,False
C001670,10897.36,908.11,2890.09,40,1615.09,M1,1,0,3323.09,10,722.52,6,7,high,"活跃度骤降,沉睡预警",1107.7,1339.12,3,289.01,2,stable,-13.8,296.06,0,0,42.29,0,False
C001671,122764.61,10230.38,32094.51,470,15738.99,M0,0,0,30524.56,117,8023.63,70,79,low,,10174.85,10361.39,40,3209.45,24,stable,-0.8,2659.94,10,6,379.99,0,False
C001672,30620.88,2551.74,5403.37,29,4316.44,M0,0,0,9728.62,7,1350.84,4,9,high,"活跃度骤降,沉睡预警",3242.87,4404.78,2,540.34,1,stable,1.1,1411.46,0,0,201.64,0,False
C001673,111507.77,9292.31,11982.08,331,5879.1,M0,0,0,29038.33,82,2995.52,49,63,low,,9679.44,8899.59,28,1198.21,17,stable,-16.2,1946.89,7,4,278.13,0,False
C001674,116675.21,9722.93,22153.96,99,8117.21,M0,0,0,48219.03,32,5538.49,19,46,medium,,16073.01,19711.57,11,2215.4,6,up,21.2,4528.34,2,1,646.91,1,False
C001675,496654.65,41387.89,98850.59,337,74374.16,M0,0,0,123610.61,84,24712.65,50,77,low,,41203.54,39544.71,29,9885.06,17,stable,-16.3,11118.55,7,4,1588.36,0,True
C001676,10350.34,862.53,1870.98,23,540.38,M1,1,3,723.1,1,467.75,0,0,high,"活跃度骤降,沉睡预警",241.03,320.71,0,187.1,0,stable,-8.4,82.98,0,0,11.85,0,False
C001677,178283.87,14856.99,38741.26,497,13651.11,M0,0,1,45961.88,124,9685.32,74,90,low,,15320.63,11566.01,43,3874.13,25,stable,-14.6,3242.06,10,6,463.15,0,False
C001678,154057.31,12838.11,41857.75,376,9299.96,M0,0,0,27650.63,94,10464.44,56,69,low,,9216.88,8051.78,32,4185.78,19,up,24.3,1683.46,8,4,240.49,0,True
C001679,41702.1,3475.18,3096.75,42,6249.7,M1,1,0,12889.11,10,774.19,6,13,high,"活跃度骤降,沉睡预警",4296.37,4114.94,3,309.68,2,up,21.1,902.81,0,0,128.97,0,False
C001680,49168.13,4097.34,5481.05,79,3974.66,M0,0,1,15025.22,19,1370.26,11,19,high,"活跃度骤降,沉睡预警",5008.41,6757.56,6,548.11,3,stable,-7.2,1594.38,1,0,227.77,0,False
C001681,661514.13,55126.18,109977.06,1132,84333.81,M0,0,0,187580.08,283,27494.26,90,100,low,,62526.69,48273.54,99,10997.71,31,stable,-1.2,8773.58,24,7,1253.37,0,False
C001682,5790.07,482.51,1586.6,15,709.01,M1,1,0,324.61,0,396.65,0,0,high,"活跃度骤降,沉睡预警",108.2,121.08,0,158.66,0,stable,-0.6,38.01,0,0,5.43,0,False
C001683,115449.23,9620.77,19351.35,264,12666.32,M0,0,0,19573.33,66,4837.84,39,48,medium,,6524.44,6721.77,23,1935.13,13,up,20.1,1864.07,5,3,266.3,0,False
C001684,428114.87,35676.24,82148.54,305,48260.39,M0,0,0,120279.94,76,20537.13,45,72,low,,40093.31,47156.92,26,8214.85,15,stable,-12.7,9529.29,6,3,1361.33,1,False
C001685,325375.67,27114.64,69977.96,281,18634.0,M0,0,0,54491.3,70,17494.49,42,69,low,,18163.77,19614.15,24,6997.8,14,stable,12.8,5963.31,6,3,851.9,0,False
C001686,104669.36,8722.45,11596.52,162,13572.04,M0,0,0,32821.1,40,2899.13,24,42,medium,,10940.37,8418.59,14,1159.65,8,stable,-7.4,2027.75,3,2,289.68,0,False
C001687,187733.91,15644.49,16472.51,150,18035.7,M0,0,0,39118.19,37,4118.13,22,44,medium,,13039.4,9985.56,12,1647.25,7,stable,-13.9,2471.08,3,1,353.01,0,False
C001688,614962.9,51246.91,136499.04,513,43657.9,M0,0,0,184089.13,128,34124.76,76,93,low,,61363.04,77863.4,44,13649.9,26,up,18.6,23161.95,11,6,3308.85,0,False
C001689,452090.32,37674.19,127918.69,493,50649.44,M0,0,0,174336.57,147,31979.67,88,99,low,,58112.19,65034.06,51,12791.87,30,stable,-14.0,17061.67,12,7,2437.38,0,False
C001690,48229.41,4019.12,14293.77,161,4478.55,M0,0,0,15016.82,40,3573.44,24,31,medium,,5005.61,6726.41,14,1429.38,8,stable,1.8,1970.39,3,2,281.48,1,False
C001691,130234.46,10852.87,38092.02,87,14877.46,M0,0,0,33728.18,28,9523.0,16,35,medium,,11242.73,15012.63,9,3809.2,5,up,17.1,3057.56,2,1,436.79,0,False
C001692,147860.02,12321.67,41423.5,106,13190.12,M0,0,0,41785.12,26,10355.87,15,39,medium,,13928.37,13591.96,9,4142.35,5,stable,3.6,3088.17,2,1,441.17,0,False
C001693,224199.5,18683.29,54865.75,326,28353.08,M0,0,0,69228.52,81,13716.44,48,75,low,,23076.17,26120.57,28,5486.57,16,stable,1.0,7096.86,7,4,1013.84,1,False
C001694,945132.66,78761.05,213970.52,999,50799.55,M0,0,0,292463.09,249,53492.63,90,100,low,,97487.7,98560.65,87,21397.05,31,stable,-15.5,21266.34,21,7,3038.05,0,False
C001695,13595.87,1132.99,1686.62,41,1387.13,M0,0,0,5606.89,12,421.65,7,10,high,"活跃度骤降,沉睡预警",1868.96,1438.8,4,168.66,2,stable,-3.5,398.82,1,0,56.97,2,False
C001696,155799.46,12983.29,14081.31,222,16906.15,M0,0,0,54746.29,66,3520.33,39,67,low,,18248.76,18346.69,23,1408.13,13,stable,-8.3,3606.25,5,3,515.18,0,False
C001697,489925.16,40827.1,122666.04,972,47445.82,M1,1,0,94077.16,243,30666.51,90,100,low,,31359.05,28661.45,85,12266.6,31,stable,-14.4,6852.14,21,7,978.88,0,False
C001698,79624.69,6635.39,17640.68,70,6170.0,M0,0,1,26605.4,17,4410.17,10,25,medium,活跃度骤降,8868.47,7419.04,5,1764.07,3,stable,8.5,2255.78,1,0,322.25,0,True
C001699,187767.29,15647.27,28845.63,240,25316.19,M0,0,1,51333.29,60,7211.41,36,64,low,,17111.1,18260.8,21,2884.56,12,stable,7.5,3863.2,5,3,551.89,0,False
C001700,50132.45,4177.7,8921.01,67,6463.39,M0,0,0,16163.01,16,2230.25,9,18,high,"活跃度骤降,沉睡预警",5387.67,5985.71,5,892.1,3,stable,-3.5,1595.93,1,0,227.99,0,False
C001701,83546.91,6962.24,6869.75,73,4865.06,M0,0,0,21257.91,18,1717.44,10,22,medium,活跃度骤降,7085.97,8123.89,6,686.98,3,up,15.1,1874.54,1,0,267.79,1,False
C001702,61197.85,5099.82,17966.86,44,5002.34,M1,1,0,19426.35,11,4491.71,6,17,high,"活跃度骤降,沉睡预警",6475.45,4821.35,3,1796.69,2,stable,-15.4,1406.45,0,0,200.92,0,False
C001703,162704.67,13558.72,28500.86,226,21801.46,M0,0,0,47620.76,73,7125.21,43,69,low,,15873.59,15165.73,25,2850.09,15,stable,8.3,3131.89,6,3,447.41,0,False
C001704,667428.15,55619.01,83090.56,1640,88777.51,M1,1,0,180637.5,533,20772.64,90,100,low,,60212.5,67073.15,186,8309.06,31,stable,-9.9,16319.6,46,7,2331.37,0,False
C001705,7882.09,656.84,2359.47,11,964.14,M1,1,1,456.55,0,589.87,0,0,high,"活跃度骤降,沉睡预警",152.18,149.8,0,235.95,0,up,17.6,37.2,0,0,5.31,0,False
C001706,40654.72,3387.89,6191.99,101,4211.0,M0,0,0,7924.56,25,1548.0,15,18,high,"活跃度骤降,沉睡预警",2641.52,2031.01,8,619.2,5,stable,-10.0,550.73,2,1,78.68,0,True
C001707,35475.59,2956.3,10028.44,43,2981.32,M0,0,1,7951.6,10,2507.11,6,10,high,"活跃度骤降,沉睡预警",2650.53,2628.34,3,1002.84,2,stable,2.7,823.59,0,0,117.66,0,False
C001708,22769.36,1897.45,2638.76,45,2637.85,M0,0,0,6261.82,11,659.69,6,9,high,"活跃度骤降,沉睡预警",2087.27,1916.62,3,263.88,2,up,21.0,358.93,0,0,51.28,0,False
C001709,17770.46,1480.87,2625.89,31,1915.73,M0,0,0,3783.37,7,656.47,4,6,high,"活跃度骤降,沉睡预警",1261.12,1036.41,2,262.59,1,stable,-8.8,318.16,0,0,45.45,1,False
C001710,199996.59,16666.38,57354.5,378,24843.16,M0,0,1,57243.11,122,14338.63,73,92,low,,19081.04,23267.66,42,5735.45,25,stable,-12.7,5345.12,10,6,763.59,0,False
C001711,62076.5,5173.04,5945.74,45,4023.1,M0,0,1,20633.84,11,1486.44,6,18,high,"活跃度骤降,沉睡预警",6877.95,8492.48,3,594.57,2,stable,14.9,2527.49,0,0,361.07,0,False
C001712,187613.86,15634.49,13369.01,195,24786.46,M0,0,0,76058.32,58,3342.25,34,62,low,,25352.77,19326.51,20,1336.9,11,stable,-4.4,5392.25,5,2,770.32,0,True
C001713,53056.41,4421.37,4073.57,44,7158.18,M0,0,0,10555.99,14,1018.39,8,14,high,"活跃度骤降,沉睡预警",3518.66,4139.73,4,407.36,2,stable,-2.0,1128.57,1,0,161.22,0,False
