contact_id,cust_id,campaign_id,channel,contact_time,contact_type,status,response_time_sec
CONTACT_00037288,C004945,CAMP_2026_SPORTS,电话外呼,2026-07-16 06:00:00,marketing,clicked,41624
CONTACT_00037289,C004289,CAMP_2026_MOVIE9,短信,2026-06-29 05:00:00,marketing,clicked,3564
CONTACT_00037290,C004828,CAMP_2026_WEDDING5,电话外呼,2026-06-28 05:00:00,marketing,clicked,26057
CONTACT_00037291,C004920,,微信公众号,2026-06-30 06:00:00,service,sent,0
CONTACT_00037292,C007476,CAMP_2026_NATIONAL,微信公众号,2026-07-14 03:00:00,marketing,opened,31890
CONTACT_00037293,C007421,CAMP_2026_MOVIE9,短信,2026-07-13 19:00:00,marketing,clicked,57240
CONTACT_00037294,C004895,CAMP_2026_BACK_SCHOOL,短信,2026-07-03 09:00:00,marketing,sent,0
CONTACT_00037295,C002735,CAMP_2026_POINTS_BOOST,APP Push,2026-07-14 06:00:00,marketing,clicked,52596
CONTACT_00037296,C000946,CAMP_2026_CLOUD_FLASH,微信公众号,2026-05-02 02:00:00,marketing,clicked,2725
CONTACT_00037297,C006241,,邮件,2026-07-08 16:00:00,service,sent,0
CONTACT_00037298,C002533,CAMP_2026_NATIONAL,短信,2026-05-04 07:00:00,marketing,sent,0
CONTACT_00037299,C005793,,电话外呼,2026-07-03 08:00:00,service,sent,0
CONTACT_00037300,C002776,,APP Push,2026-06-08 18:00:00,service,opened,26227
CONTACT_00037301,C006895,CAMP_2026_DORMANT,APP Push,2026-07-02 06:00:00,marketing,sent,0
CONTACT_00037302,C002742,,邮件,2026-07-14 01:00:00,service,opened,61527
CONTACT_00037303,C003335,CAMP_2026_FAMILY,短信,2026-07-04 00:00:00,marketing,opened,2695
CONTACT_00037304,C007805,CAMP_2026_FAMILY,电话外呼,2026-06-02 20:00:00,marketing,clicked,24084
CONTACT_00037305,C001678,CAMP_2026_GREEN,邮件,2026-07-07 18:00:00,marketing,unsubscribed,0
CONTACT_00037306,C004680,CAMP_2026_BIRTHDAY,短信,2026-07-08 08:00:00,marketing,clicked,25867
CONTACT_00037307,C007851,CAMP_2026_WEDDING5,电话外呼,2026-06-23 12:00:00,marketing,opened,23082
CONTACT_00037308,C001573,CAMP_2026_CLOUD_FLASH,电话外呼,2026-07-09 19:00:00,marketing,unsubscribed,0
CONTACT_00037309,C002116,CAMP_2026_NYE,短信,2026-04-18 12:00:00,marketing,clicked,2950
CONTACT_00037310,C004436,CAMP_2026_REFERRAL,短信,2026-06-15 03:00:00,marketing,sent,0
CONTACT_00037311,C005986,CAMP_2026_GREEN,电话外呼,2026-07-02 08:00:00,marketing,clicked,51866
CONTACT_00037312,C001782,CAMP_2026_WEDDING5,微信公众号,2026-07-14 13:00:00,marketing,sent,0
CONTACT_00037313,C002888,CAMP_2026_SUMMER,电话外呼,2026-06-08 20:00:00,marketing,opened,19461
CONTACT_00037314,C005925,CAMP_2026_MOVIE9,电话外呼,2026-07-04 21:00:00,marketing,opened,24242
CONTACT_00037315,C006994,CAMP_2026_BIRTHDAY,电话外呼,2026-07-06 01:00:00,marketing,clicked,48246
CONTACT_00037316,C006823,CAMP_2026_POINTS_BOOST,邮件,2026-07-03 23:00:00,marketing,clicked,16851
CONTACT_00037317,C003146,CAMP_2026_MOVIE9,邮件,2026-04-29 15:00:00,marketing,opened,59997
CONTACT_00037318,C004670,CAMP_2026_WOMEN,短信,2026-06-10 01:00:00,marketing,sent,0
CONTACT_00037319,C001459,CAMP_2026_FAMILY,短信,2026-05-15 13:00:00,marketing,opened,75647
CONTACT_00037320,C001885,CAMP_2026_NYE,APP Push,2026-06-20 18:00:00,marketing,clicked,60602
CONTACT_00037321,C000810,CAMP_2026_CLOUD_FLASH,电话外呼,2026-04-18 18:00:00,marketing,sent,0
CONTACT_00037322,C006397,CAMP_2026_618,邮件,2026-07-04 22:00:00,marketing,sent,0
CONTACT_00037323,C000804,CAMP_2026_UPGRADE,微信公众号,2026-05-28 14:00:00,marketing,opened,31904
CONTACT_00037324,C005004,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-07-10 21:00:00,marketing,opened,55828
CONTACT_00037325,C005466,CAMP_2026_UPGRADE,微信公众号,2026-07-16 16:00:00,marketing,clicked,64962
CONTACT_00037326,C006856,CAMP_2026_NEWUSER,APP Push,2026-06-10 14:00:00,marketing,clicked,23455
CONTACT_00037327,C003264,CAMP_2026_WOMEN,微信公众号,2026-06-02 21:00:00,marketing,clicked,45493
CONTACT_00037328,C002156,CAMP_2026_BACK_SCHOOL,邮件,2026-05-25 10:00:00,marketing,clicked,13431
CONTACT_00037329,C000405,,电话外呼,2026-06-28 06:00:00,service,clicked,5226
CONTACT_00037330,C005337,CAMP_2026_FAMILY,APP Push,2026-06-13 17:00:00,marketing,sent,0
CONTACT_00037331,C000650,,邮件,2026-06-18 05:00:00,service,sent,0
CONTACT_00037332,C005993,CAMP_2026_DOUBLE11,短信,2026-07-01 16:00:00,marketing,sent,0
CONTACT_00037333,C003192,,电话外呼,2026-05-09 06:00:00,service,clicked,67234
CONTACT_00037334,C000230,CAMP_2026_MOVIE9,短信,2026-07-05 19:00:00,marketing,sent,0
CONTACT_00037335,C001432,CAMP_2026_SUMMER,电话外呼,2026-06-26 03:00:00,marketing,sent,0
CONTACT_00037336,C002521,CAMP_2026_NATIONAL,电话外呼,2026-06-18 10:00:00,marketing,clicked,62322
CONTACT_00037337,C004815,CAMP_2026_WOMEN,短信,2026-07-16 17:00:00,marketing,unsubscribed,0
CONTACT_00037338,C006743,CAMP_2026_DOUBLE11,短信,2026-07-10 21:00:00,marketing,clicked,36966
CONTACT_00037339,C004483,CAMP_2026_REFERRAL,短信,2026-07-16 08:00:00,marketing,clicked,36890
CONTACT_00037340,C000402,CAMP_2026_MOVIE9,短信,2026-07-12 20:00:00,marketing,clicked,62440
CONTACT_00037341,C007360,CAMP_2026_POINTS_BOOST,电话外呼,2026-06-29 21:00:00,marketing,clicked,44948
CONTACT_00037342,C001234,CAMP_2026_POINTS_BOOST,电话外呼,2026-07-07 13:00:00,marketing,clicked,82619
CONTACT_00037343,C000348,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-07-09 05:00:00,marketing,clicked,24572
CONTACT_00037344,C005149,CAMP_2026_BACK_SCHOOL,邮件,2026-06-24 04:00:00,marketing,clicked,481
CONTACT_00037345,C003081,CAMP_2026_SPRINGFEST,电话外呼,2026-07-05 07:00:00,marketing,clicked,65788
CONTACT_00037346,C006474,CAMP_2026_618,微信公众号,2026-05-05 09:00:00,marketing,sent,0
CONTACT_00037347,C004516,CAMP_2026_DORMANT,电话外呼,2026-06-08 13:00:00,marketing,sent,0
CONTACT_00037348,C005782,CAMP_2026_CLOUD_FLASH,APP Push,2026-06-15 05:00:00,marketing,clicked,36430
CONTACT_00037349,C003026,CAMP_2026_BIRTHDAY,APP Push,2026-06-16 17:00:00,marketing,opened,40491
CONTACT_00037350,C001486,CAMP_2026_SPRINGFEST,APP Push,2026-07-07 23:00:00,marketing,clicked,53666
CONTACT_00037351,C006694,,电话外呼,2026-04-29 19:00:00,service,opened,52327
CONTACT_00037352,C007957,CAMP_2026_REFERRAL,APP Push,2026-07-12 08:00:00,marketing,opened,15173
CONTACT_00037353,C000220,CAMP_2026_APPLEPAY,短信,2026-05-23 19:00:00,marketing,clicked,21507
CONTACT_00037354,C004360,,电话外呼,2026-07-12 11:00:00,service,unsubscribed,0
CONTACT_00037355,C004814,CAMP_2026_NEWUSER,邮件,2026-05-23 07:00:00,marketing,clicked,61627
CONTACT_00037356,C007925,CAMP_2026_BIRTHDAY,邮件,2026-06-05 12:00:00,marketing,clicked,19042
CONTACT_00037357,C001704,CAMP_2026_SUMMER,APP Push,2026-07-03 07:00:00,marketing,clicked,70015
CONTACT_00037358,C002552,CAMP_2026_BIRTHDAY,微信公众号,2026-05-20 21:00:00,marketing,sent,0
CONTACT_00037359,C004001,CAMP_2026_POINTS_BOOST,短信,2026-06-28 05:00:00,marketing,clicked,23632
CONTACT_00037360,C003154,CAMP_2026_WOMEN,短信,2026-06-29 14:00:00,marketing,clicked,50475
CONTACT_00037361,C000331,CAMP_2026_CLOUD_FLASH,微信公众号,2026-06-25 02:00:00,marketing,clicked,30698
CONTACT_00037362,C007732,CAMP_2026_MOVIE9,邮件,2026-06-02 08:00:00,marketing,clicked,30350
CONTACT_00037363,C006690,CAMP_2026_AI_TOKEN,短信,2026-05-11 20:00:00,marketing,sent,0
CONTACT_00037364,C003869,CAMP_2026_MOVIE9,微信公众号,2026-07-13 14:00:00,marketing,sent,0
CONTACT_00037365,C007869,CAMP_2026_DORMANT,微信公众号,2026-07-11 14:00:00,marketing,opened,61888
CONTACT_00037366,C004808,CAMP_2026_FAMILY,短信,2026-07-07 07:00:00,marketing,unsubscribed,0
CONTACT_00037367,C004183,CAMP_2026_SPORTS,APP Push,2026-07-03 12:00:00,marketing,clicked,14481
CONTACT_00037368,C003696,CAMP_2026_DOUBLE11,邮件,2026-06-09 19:00:00,marketing,clicked,4229
CONTACT_00037369,C004639,CAMP_2026_APPLEPAY,微信公众号,2026-07-16 23:00:00,marketing,clicked,22192
CONTACT_00037370,C002642,CAMP_2026_NYE,短信,2026-07-15 10:00:00,marketing,clicked,68675
CONTACT_00037371,C001954,CAMP_2026_SPRING_TRAVEL,短信,2026-04-20 21:00:00,marketing,sent,0
CONTACT_00037372,C005767,CAMP_2026_UPGRADE,短信,2026-07-12 16:00:00,marketing,sent,0
CONTACT_00037373,C004155,CAMP_2026_WEDDING5,邮件,2026-06-10 17:00:00,marketing,clicked,41905
CONTACT_00037374,C003328,CAMP_2026_SPORTS,APP Push,2026-07-09 16:00:00,marketing,opened,27558
CONTACT_00037375,C001419,CAMP_2026_DOUBLE11,电话外呼,2026-06-05 06:00:00,marketing,clicked,56994
CONTACT_00037376,C007919,CAMP_2026_SUMMER,邮件,2026-06-16 02:00:00,marketing,clicked,55071
CONTACT_00037377,C004745,CAMP_2026_CLOUD_FLASH,微信公众号,2026-07-08 02:00:00,marketing,clicked,7200
CONTACT_00037378,C000748,CAMP_2026_CLOUD_FLASH,短信,2026-06-02 20:00:00,marketing,sent,0
CONTACT_00037379,C006517,CAMP_2026_WEDDING5,邮件,2026-07-13 05:00:00,marketing,opened,75189
CONTACT_00037380,C007898,,电话外呼,2026-06-12 10:00:00,service,sent,0
CONTACT_00037381,C005694,CAMP_2026_CLOUD_FLASH,微信公众号,2026-04-18 23:00:00,marketing,clicked,23227
CONTACT_00037382,C006740,CAMP_2026_BIRTHDAY,APP Push,2026-05-28 07:00:00,marketing,clicked,25169
CONTACT_00037383,C001608,CAMP_2026_BIRTHDAY,APP Push,2026-06-28 01:00:00,marketing,opened,29046
CONTACT_00037384,C003865,CAMP_2026_NATIONAL,电话外呼,2026-06-24 03:00:00,marketing,sent,0
CONTACT_00037385,C001034,CAMP_2026_REFERRAL,微信公众号,2026-06-23 05:00:00,marketing,opened,39969
CONTACT_00037386,C003779,CAMP_2026_FAMILY,邮件,2026-06-29 19:00:00,marketing,opened,45594
CONTACT_00037387,C004813,CAMP_2026_APPLEPAY,短信,2026-06-04 10:00:00,marketing,clicked,3713
CONTACT_00037388,C006446,,邮件,2026-04-18 18:00:00,service,clicked,17315
CONTACT_00037389,C003616,CAMP_2026_WOMEN,微信公众号,2026-06-20 19:00:00,marketing,clicked,56220
CONTACT_00037390,C007432,CAMP_2026_NEWUSER,APP Push,2026-06-14 03:00:00,marketing,clicked,63945
CONTACT_00037391,C004038,,电话外呼,2026-07-12 18:00:00,service,sent,0
CONTACT_00037392,C007361,CAMP_2026_CLOUD_FLASH,微信公众号,2026-05-22 22:00:00,marketing,clicked,2261
CONTACT_00037393,C006574,CAMP_2026_GREEN,电话外呼,2026-05-20 10:00:00,marketing,sent,0
CONTACT_00037394,C004391,CAMP_2026_618,微信公众号,2026-07-14 17:00:00,marketing,clicked,20986
CONTACT_00037395,C000229,CAMP_2026_DOUBLE11,微信公众号,2026-07-11 11:00:00,marketing,sent,0
CONTACT_00037396,C006770,CAMP_2026_GREEN,短信,2026-07-07 07:00:00,marketing,clicked,36948
CONTACT_00037397,C002819,CAMP_2026_AI_TOKEN,邮件,2026-06-20 12:00:00,marketing,sent,0
CONTACT_00037398,C004482,CAMP_2026_SPRINGFEST,APP Push,2026-07-13 23:00:00,marketing,sent,0
CONTACT_00037399,C000963,CAMP_2026_BIRTHDAY,电话外呼,2026-04-18 04:00:00,marketing,unsubscribed,0
CONTACT_00037400,C006718,CAMP_2026_618,电话外呼,2026-06-05 09:00:00,marketing,opened,48545
CONTACT_00037401,C007753,CAMP_2026_SUMMER,电话外呼,2026-07-03 15:00:00,marketing,unsubscribed,0
CONTACT_00037402,C003721,CAMP_2026_REFERRAL,微信公众号,2026-06-14 11:00:00,marketing,clicked,44831
CONTACT_00037403,C007271,CAMP_2026_CROSSBORDER,电话外呼,2026-07-10 17:00:00,marketing,clicked,6547
CONTACT_00037404,C003710,CAMP_2026_BIRTHDAY,短信,2026-06-17 04:00:00,marketing,clicked,58128
CONTACT_00037405,C003338,CAMP_2026_CROSSBORDER,微信公众号,2026-04-18 03:00:00,marketing,sent,0
CONTACT_00037406,C006461,CAMP_2026_SPORTS,邮件,2026-07-16 22:00:00,marketing,clicked,42728
CONTACT_00037407,C003314,,APP Push,2026-07-12 20:00:00,service,sent,0
CONTACT_00037408,C000404,CAMP_2026_NATIONAL,邮件,2026-06-12 19:00:00,marketing,sent,0
CONTACT_00037409,C006001,CAMP_2026_NEWUSER,电话外呼,2026-06-16 21:00:00,marketing,sent,0
CONTACT_00037410,C003999,CAMP_2026_APPLEPAY,邮件,2026-05-29 10:00:00,marketing,clicked,72411
CONTACT_00037411,C003108,CAMP_2026_BIRTHDAY,短信,2026-07-14 13:00:00,marketing,unsubscribed,0
CONTACT_00037412,C006409,CAMP_2026_DORMANT,电话外呼,2026-06-20 17:00:00,marketing,opened,14987
CONTACT_00037413,C004691,CAMP_2026_POINTS_BOOST,APP Push,2026-05-21 20:00:00,marketing,sent,0
CONTACT_00037414,C002310,CAMP_2026_BIRTHDAY,邮件,2026-06-26 19:00:00,marketing,sent,0
CONTACT_00037415,C005296,CAMP_2026_618,电话外呼,2026-06-25 05:00:00,marketing,sent,0
CONTACT_00037416,C007453,CAMP_2026_APPLEPAY,邮件,2026-06-16 04:00:00,marketing,clicked,80902
CONTACT_00037417,C004478,CAMP_2026_SPRING_TRAVEL,APP Push,2026-07-01 12:00:00,marketing,clicked,14010
CONTACT_00037418,C007006,CAMP_2026_WOMEN,微信公众号,2026-06-27 16:00:00,marketing,sent,0
CONTACT_00037419,C000061,CAMP_2026_DORMANT,APP Push,2026-07-11 13:00:00,marketing,sent,0
CONTACT_00037420,C007387,CAMP_2026_WOMEN,短信,2026-07-13 18:00:00,marketing,sent,0
CONTACT_00037421,C007803,CAMP_2026_SPORTS,邮件,2026-07-14 11:00:00,marketing,opened,333
CONTACT_00037422,C004019,CAMP_2026_BACK_SCHOOL,电话外呼,2026-05-20 20:00:00,marketing,clicked,36396
CONTACT_00037423,C006881,CAMP_2026_DOUBLE11,微信公众号,2026-05-17 19:00:00,marketing,clicked,32324
CONTACT_00037424,C005318,CAMP_2026_CLOUD_FLASH,电话外呼,2026-07-01 09:00:00,marketing,opened,73994
CONTACT_00037425,C002675,CAMP_2026_GREEN,APP Push,2026-07-15 01:00:00,marketing,unsubscribed,0
CONTACT_00037426,C005213,CAMP_2026_CAMPUS,邮件,2026-06-26 01:00:00,marketing,opened,16299
CONTACT_00037427,C001786,CAMP_2026_SPRING_TRAVEL,APP Push,2026-06-18 16:00:00,marketing,clicked,62827
CONTACT_00037428,C004097,CAMP_2026_SUMMER,APP Push,2026-07-09 00:00:00,marketing,unsubscribed,0
CONTACT_00037429,C000064,CAMP_2026_WEDDING5,电话外呼,2026-05-23 12:00:00,marketing,opened,3394
CONTACT_00037430,C007002,CAMP_2026_REFERRAL,邮件,2026-07-10 23:00:00,marketing,clicked,76084
CONTACT_00037431,C003173,CAMP_2026_NYE,电话外呼,2026-06-25 18:00:00,marketing,sent,0
CONTACT_00037432,C000897,CAMP_2026_POINTS_BOOST,短信,2026-05-14 18:00:00,marketing,sent,0
CONTACT_00037433,C007904,CAMP_2026_CLOUD_FLASH,电话外呼,2026-07-08 02:00:00,marketing,sent,0
CONTACT_00037434,C007087,CAMP_2026_CROSSBORDER,微信公众号,2026-06-06 21:00:00,marketing,opened,68448
CONTACT_00037435,C002324,CAMP_2026_WEDDING5,微信公众号,2026-04-18 20:00:00,marketing,clicked,44691
CONTACT_00037436,C001290,CAMP_2026_SPRINGFEST,短信,2026-06-12 05:00:00,marketing,clicked,34333
CONTACT_00037437,C007152,CAMP_2026_NEWUSER,微信公众号,2026-06-18 23:00:00,marketing,sent,0
CONTACT_00037438,C004671,CAMP_2026_WOMEN,APP Push,2026-06-30 01:00:00,marketing,sent,0
CONTACT_00037439,C004100,,微信公众号,2026-07-12 11:00:00,service,opened,20475
CONTACT_00037440,C005724,CAMP_2026_WEDDING5,邮件,2026-07-10 18:00:00,marketing,sent,0
CONTACT_00037441,C007073,CAMP_2026_DORMANT,微信公众号,2026-06-21 16:00:00,marketing,sent,0
CONTACT_00037442,C006781,CAMP_2026_APPLEPAY,APP Push,2026-07-07 16:00:00,marketing,sent,0
CONTACT_00037443,C002120,CAMP_2026_REFERRAL,短信,2026-07-10 18:00:00,marketing,clicked,7192
CONTACT_00037444,C007954,CAMP_2026_CAMPUS,电话外呼,2026-06-16 12:00:00,marketing,sent,0
CONTACT_00037445,C003992,CAMP_2026_SPRINGFEST,微信公众号,2026-06-16 01:00:00,marketing,clicked,11663
CONTACT_00037446,C001854,CAMP_2026_618,APP Push,2026-06-25 12:00:00,marketing,sent,0
CONTACT_00037447,C000095,CAMP_2026_BACK_SCHOOL,APP Push,2026-07-15 16:00:00,marketing,clicked,6752
CONTACT_00037448,C006797,CAMP_2026_GREEN,电话外呼,2026-06-07 16:00:00,marketing,clicked,38048
CONTACT_00037449,C002166,,短信,2026-06-30 12:00:00,service,clicked,28795
CONTACT_00037450,C004245,CAMP_2026_REFERRAL,微信公众号,2026-07-13 01:00:00,marketing,sent,0
CONTACT_00037451,C006492,CAMP_2026_POINTS_BOOST,短信,2026-07-06 23:00:00,marketing,clicked,81481
CONTACT_00037452,C000356,CAMP_2026_WOMEN,邮件,2026-06-09 03:00:00,marketing,opened,950
CONTACT_00037453,C006475,CAMP_2026_GREEN,电话外呼,2026-07-07 17:00:00,marketing,clicked,21683
CONTACT_00037454,C006165,CAMP_2026_REFERRAL,电话外呼,2026-06-05 20:00:00,marketing,clicked,819
CONTACT_00037455,C002690,CAMP_2026_NATIONAL,电话外呼,2026-07-14 05:00:00,marketing,clicked,6413
CONTACT_00037456,C002480,CAMP_2026_APPLEPAY,短信,2026-07-11 17:00:00,marketing,clicked,79551
CONTACT_00037457,C007472,CAMP_2026_WEDDING5,微信公众号,2026-07-15 14:00:00,marketing,clicked,39095
CONTACT_00037458,C000935,CAMP_2026_DORMANT,短信,2026-04-18 02:00:00,marketing,clicked,24125
CONTACT_00037459,C003122,,邮件,2026-07-14 17:00:00,service,unsubscribed,0
CONTACT_00037460,C000065,CAMP_2026_BIRTHDAY,邮件,2026-06-08 22:00:00,marketing,sent,0
CONTACT_00037461,C003301,CAMP_2026_WEDDING5,邮件,2026-07-07 19:00:00,marketing,clicked,69647
CONTACT_00037462,C001285,,微信公众号,2026-06-29 06:00:00,service,opened,12569
CONTACT_00037463,C006337,CAMP_2026_REFERRAL,邮件,2026-06-24 13:00:00,marketing,sent,0
CONTACT_00037464,C000416,,电话外呼,2026-04-27 14:00:00,service,sent,0
CONTACT_00037465,C005281,CAMP_2026_WOMEN,短信,2026-06-26 14:00:00,marketing,opened,36163
CONTACT_00037466,C002108,CAMP_2026_CROSSBORDER,短信,2026-07-14 12:00:00,marketing,sent,0
CONTACT_00037467,C003944,CAMP_2026_BACK_SCHOOL,电话外呼,2026-06-25 07:00:00,marketing,opened,29386
CONTACT_00037468,C006953,CAMP_2026_NEWUSER,邮件,2026-07-01 09:00:00,marketing,opened,57421
CONTACT_00037469,C000207,CAMP_2026_MOVIE9,APP Push,2026-06-15 13:00:00,marketing,unsubscribed,0
CONTACT_00037470,C004317,CAMP_2026_AI_TOKEN,邮件,2026-07-03 05:00:00,marketing,opened,41095
CONTACT_00037471,C001905,CAMP_2026_CLOUD_FLASH,电话外呼,2026-07-16 05:00:00,marketing,clicked,11928
CONTACT_00037472,C000033,CAMP_2026_SPORTS,短信,2026-06-17 23:00:00,marketing,clicked,78032
CONTACT_00037473,C007061,CAMP_2026_CROSSBORDER,短信,2026-07-03 07:00:00,marketing,sent,0
CONTACT_00037474,C003450,CAMP_2026_SPRINGFEST,APP Push,2026-07-07 05:00:00,marketing,opened,42655
CONTACT_00037475,C001231,CAMP_2026_WEDDING5,电话外呼,2026-06-05 03:00:00,marketing,clicked,76751
CONTACT_00037476,C003700,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-06-18 06:00:00,marketing,clicked,68127
CONTACT_00037477,C006664,CAMP_2026_AI_TOKEN,电话外呼,2026-04-19 23:00:00,marketing,clicked,45984
CONTACT_00037478,C000147,,微信公众号,2026-06-24 15:00:00,service,opened,47294
CONTACT_00037479,C003962,CAMP_2026_WEDDING5,微信公众号,2026-07-14 16:00:00,marketing,clicked,2475
CONTACT_00037480,C007727,CAMP_2026_CLOUD_FLASH,邮件,2026-07-07 12:00:00,marketing,opened,14425
CONTACT_00037481,C004011,CAMP_2026_CAMPUS,APP Push,2026-06-24 03:00:00,marketing,sent,0
CONTACT_00037482,C003655,CAMP_2026_WEDDING5,APP Push,2026-07-14 04:00:00,marketing,clicked,35740
CONTACT_00037483,C001924,CAMP_2026_MOVIE9,邮件,2026-07-12 22:00:00,marketing,opened,3388
CONTACT_00037484,C000388,CAMP_2026_SUMMER,短信,2026-07-07 07:00:00,marketing,clicked,38131
CONTACT_00037485,C002004,,短信,2026-06-28 00:00:00,service,clicked,63905
CONTACT_00037486,C007842,,短信,2026-06-20 09:00:00,service,clicked,13422
CONTACT_00037487,C000640,CAMP_2026_BIRTHDAY,邮件,2026-04-24 17:00:00,marketing,opened,76484
CONTACT_00037488,C005372,,电话外呼,2026-07-12 18:00:00,service,clicked,19294
CONTACT_00037489,C007604,CAMP_2026_NYE,APP Push,2026-05-16 22:00:00,marketing,clicked,37748
CONTACT_00037490,C001337,CAMP_2026_NEWUSER,APP Push,2026-06-09 14:00:00,marketing,opened,34959
CONTACT_00037491,C004838,CAMP_2026_SPRINGFEST,APP Push,2026-06-26 05:00:00,marketing,sent,0
CONTACT_00037492,C006059,CAMP_2026_UPGRADE,APP Push,2026-07-04 04:00:00,marketing,clicked,75442
CONTACT_00037493,C004113,CAMP_2026_UPGRADE,邮件,2026-07-09 01:00:00,marketing,clicked,16558
CONTACT_00037494,C006823,CAMP_2026_FAMILY,短信,2026-06-17 03:00:00,marketing,sent,0
CONTACT_00037495,C002523,CAMP_2026_SPRINGFEST,微信公众号,2026-06-05 01:00:00,marketing,clicked,8023
CONTACT_00037496,C007112,,微信公众号,2026-06-30 05:00:00,service,opened,79035
CONTACT_00037497,C000264,CAMP_2026_BACK_SCHOOL,电话外呼,2026-07-09 02:00:00,marketing,clicked,7126
CONTACT_00037498,C003553,CAMP_2026_FAMILY,电话外呼,2026-07-12 00:00:00,marketing,unsubscribed,0
CONTACT_00037499,C003067,CAMP_2026_SPRING_TRAVEL,邮件,2026-06-30 20:00:00,marketing,clicked,41063
CONTACT_00037500,C006277,CAMP_2026_CROSSBORDER,APP Push,2026-06-10 07:00:00,marketing,clicked,23761
CONTACT_00037501,C004001,CAMP_2026_FAMILY,邮件,2026-06-26 21:00:00,marketing,clicked,33443
CONTACT_00037502,C006019,CAMP_2026_618,电话外呼,2026-07-15 03:00:00,marketing,opened,6304
CONTACT_00037503,C002169,CAMP_2026_SPRING_TRAVEL,短信,2026-06-29 15:00:00,marketing,sent,0
CONTACT_00037504,C006135,CAMP_2026_CAMPUS,APP Push,2026-04-18 05:00:00,marketing,sent,0
CONTACT_00037505,C001613,CAMP_2026_AI_TOKEN,电话外呼,2026-04-18 05:00:00,marketing,opened,12187
CONTACT_00037506,C000683,CAMP_2026_FAMILY,邮件,2026-06-14 05:00:00,marketing,opened,78263
CONTACT_00037507,C000893,CAMP_2026_CAMPUS,微信公众号,2026-04-26 10:00:00,marketing,sent,0
CONTACT_00037508,C003090,CAMP_2026_NEWUSER,短信,2026-07-08 01:00:00,marketing,opened,84742
CONTACT_00037509,C003701,CAMP_2026_UPGRADE,微信公众号,2026-06-29 03:00:00,marketing,opened,4716
CONTACT_00037510,C004153,CAMP_2026_GREEN,邮件,2026-07-06 17:00:00,marketing,clicked,58728
CONTACT_00037511,C007034,CAMP_2026_NYE,电话外呼,2026-05-26 15:00:00,marketing,clicked,63225
CONTACT_00037512,C000768,CAMP_2026_NYE,短信,2026-07-09 23:00:00,marketing,clicked,5069
CONTACT_00037513,C000557,,微信公众号,2026-07-03 11:00:00,service,sent,0
CONTACT_00037514,C004015,CAMP_2026_DOUBLE11,电话外呼,2026-06-29 19:00:00,marketing,clicked,23113
CONTACT_00037515,C004013,CAMP_2026_CLOUD_FLASH,短信,2026-07-16 17:00:00,marketing,clicked,30421
CONTACT_00037516,C000180,CAMP_2026_BIRTHDAY,邮件,2026-06-27 20:00:00,marketing,clicked,64993
CONTACT_00037517,C006313,CAMP_2026_CAMPUS,微信公众号,2026-07-13 16:00:00,marketing,opened,51571
