cust_id,marketing_consent,personalization_consent,data_sharing_consent,sms_consent,phone_consent,email_consent,push_consent,wechat_consent,consent_updated_at,dnc_list,unsubscribe_channels,unsubscribe_at,complaint_count_90d,do_not_contact_signal,risk_level,blacklist_flag,value_level
C001511,True,True,True,True,True,True,False,True,2026-02-20,False,,,0,False,low,False,low
C001512,True,True,True,True,False,False,True,True,2026-02-14,False,,,0,False,low,False,low
C001513,True,False,True,False,False,True,False,True,2025-12-03,False,,,0,False,low,False,medium
C001514,True,True,True,True,True,True,True,True,2026-02-16,False,,,2,False,low,False,medium
C001515,True,True,False,True,True,False,True,True,2026-03-26,False,,,0,False,low,False,medium
C001516,True,True,True,True,False,True,True,True,2025-10-03,False,,,0,False,low,False,medium
C001517,False,True,True,True,True,True,True,True,2025-11-27,False,,,0,False,low,False,medium
C001518,True,True,False,False,True,False,True,True,2026-02-03,False,,,0,False,low,False,medium
C001519,True,True,True,True,True,False,True,True,2026-07-04,True,,,0,True,high,True,high
C001520,True,True,False,False,False,False,True,False,2025-12-04,False,,,0,False,low,False,high
C001521,True,False,False,True,True,False,True,True,2026-03-19,False,,,0,False,low,False,high
C001522,False,True,True,True,False,True,True,True,2025-08-16,False,,,0,False,low,False,high
C001523,True,True,False,True,False,False,True,True,2026-07-06,False,,,0,False,low,False,medium
C001524,True,True,False,True,False,True,True,True,2026-06-25,False,,,0,False,low,False,medium
C001525,True,True,True,True,False,True,True,True,2025-12-30,False,,,0,False,medium,False,high
C001526,True,True,True,True,False,True,True,True,2026-06-24,False,,,1,False,low,False,low
C001527,True,True,False,True,False,True,False,True,2026-04-30,False,APP Push,2026-02-02,0,False,low,False,high
C001528,True,True,True,True,False,False,True,True,2026-04-19,False,,,0,False,low,False,high
C001529,False,True,True,False,False,True,True,False,2025-12-28,False,短信,2026-04-07,0,False,low,False,medium
C001530,True,True,True,False,False,False,True,True,2026-01-26,False,,,0,False,low,False,high
C001531,True,True,False,True,True,True,True,True,2025-09-19,False,,,0,False,low,False,high
C001532,True,True,False,True,True,True,True,True,2026-04-04,False,,,0,False,low,False,low
C001533,True,True,True,True,False,False,True,True,2026-05-17,False,,,0,False,low,False,medium
C001534,True,True,True,True,False,True,True,True,2026-06-26,False,,,0,False,medium,False,low
C001535,True,True,False,True,False,True,False,True,2025-08-15,False,,,0,False,low,False,medium
C001536,True,False,True,True,False,True,True,True,2025-07-20,False,,,0,False,low,False,medium
C001537,True,True,False,True,False,False,True,True,2026-01-13,False,,,0,False,low,False,medium
C001538,True,True,True,False,False,False,True,True,2025-11-10,False,,,0,False,low,False,high
C001539,True,True,False,True,False,True,True,True,2025-09-05,False,,,0,False,low,False,medium
C001540,True,True,True,True,True,True,True,False,2025-10-18,False,,,0,False,low,False,high
C001541,True,True,True,True,False,True,True,True,2025-11-01,False,,,0,False,low,False,high
C001542,True,True,False,True,False,False,True,True,2026-06-13,False,,,0,False,low,False,medium
C001543,True,True,False,True,False,True,True,True,2025-08-12,False,,,0,False,medium,False,medium
C001544,True,True,True,True,False,False,True,True,2026-01-11,False,,,0,False,low,False,medium
C001545,True,True,True,True,False,True,True,True,2026-02-13,False,,,0,False,low,False,medium
C001546,False,True,False,True,False,True,True,True,2026-02-25,False,,,0,False,high,False,high
C001547,True,True,True,False,False,True,True,False,2026-03-29,False,,,0,False,low,False,medium
C001548,True,True,False,True,False,True,True,False,2025-07-17,False,,,0,False,low,False,medium
C001549,True,False,True,True,True,True,True,True,2025-08-03,False,,,0,False,low,False,medium
C001550,True,True,False,False,True,False,False,True,2025-12-03,False,,,0,False,medium,False,high
C001551,True,False,False,True,False,True,True,False,2026-07-07,False,,,0,False,low,False,medium
C001552,True,True,True,True,True,False,True,True,2025-11-25,False,,,0,False,low,False,high
C001553,True,False,True,True,False,True,True,True,2025-11-20,False,,,0,False,low,False,low
C001554,True,False,False,True,True,True,True,True,2026-04-10,False,,,0,True,high,False,low
C001555,True,False,True,True,True,False,True,True,2026-07-03,False,,,0,False,low,False,medium
C001556,True,True,True,True,False,False,True,True,2025-09-28,False,,,0,False,low,False,high
C001557,True,True,True,True,True,False,True,True,2026-05-04,False,,,0,False,low,False,medium
C001558,True,True,True,True,False,False,True,False,2025-09-29,True,,,0,True,high,True,low
C001559,True,False,False,True,False,True,True,True,2025-11-16,False,,,0,False,medium,False,medium
C001560,True,True,True,True,False,True,True,True,2026-07-12,False,,,0,False,low,False,medium
C001561,True,True,True,True,False,True,True,True,2025-12-06,False,,,0,False,low,False,medium
C001562,True,True,True,True,False,False,True,True,2026-06-11,False,,,0,False,low,False,low
C001563,True,True,False,True,False,False,False,True,2026-06-19,False,,,0,False,low,False,low
C001564,True,True,True,True,False,True,True,True,2025-12-31,False,,,0,False,low,False,medium
C001565,True,True,True,False,False,True,True,False,2025-08-31,False,"短信,微信公众号",2025-08-16,0,False,low,False,medium
C001566,False,True,True,True,False,False,True,False,2026-03-17,False,,,0,False,low,False,medium
C001567,True,True,False,False,False,True,False,True,2026-02-05,False,,,0,False,low,False,low
C001568,True,True,True,True,False,True,True,False,2026-02-25,False,,,0,False,low,False,medium
C001569,True,True,False,True,False,True,True,True,2025-11-01,False,,,0,False,low,False,medium
C001570,True,True,True,False,False,True,True,False,2026-06-10,False,短信,2025-08-06,0,False,low,False,high
C001571,True,False,False,True,False,True,True,True,2026-06-25,False,,,0,False,medium,False,medium
C001572,True,True,True,True,True,True,True,True,2026-03-17,False,,,0,False,low,False,high
C001573,True,True,True,False,False,True,True,True,2026-03-22,False,短信,2025-12-22,0,False,low,False,high
C001574,True,True,True,True,False,True,True,True,2026-07-01,False,,,0,False,low,False,high
C001575,True,True,True,True,False,True,True,True,2026-03-09,False,,,0,False,low,False,medium
C001576,True,True,True,True,False,False,True,False,2025-09-17,False,,,0,False,low,False,medium
C001577,True,True,True,True,False,True,True,True,2025-08-17,False,,,0,False,low,False,medium
C001578,False,True,True,False,False,True,True,False,2026-05-15,False,,,0,False,low,False,low
C001579,True,True,False,True,False,True,True,True,2026-01-12,False,,,0,False,low,False,medium
C001580,True,True,True,True,True,True,False,False,2026-03-25,False,,,0,False,low,False,medium
C001581,True,True,True,True,False,True,True,False,2025-11-21,False,,,0,False,low,False,high
C001582,True,True,True,False,False,True,True,True,2025-10-31,False,短信,2026-02-28,0,False,medium,False,medium
C001583,True,True,False,True,True,True,True,True,2026-03-11,False,,,0,False,low,False,high
C001584,True,True,True,True,False,True,True,True,2025-11-26,False,,,0,False,low,False,low
C001585,True,True,True,True,False,True,True,True,2026-07-12,False,,,0,False,low,False,high
C001586,True,True,False,True,False,False,True,True,2026-01-01,False,,,0,False,low,False,medium
C001587,True,False,False,True,True,True,True,True,2026-03-28,False,,,0,False,low,False,medium
C001588,True,True,False,True,False,True,True,True,2025-12-07,False,,,0,False,low,False,medium
C001589,True,True,True,True,False,True,True,True,2026-03-18,False,,,0,False,low,False,high
C001590,False,True,True,True,False,True,True,True,2026-04-28,False,,,0,False,low,False,high
C001591,True,False,True,True,False,True,True,False,2026-06-23,False,微信公众号,2025-11-18,0,True,high,False,high
C001592,True,False,True,False,False,True,True,True,2026-04-08,True,,,0,True,high,True,high
C001593,True,True,True,False,False,True,True,True,2025-10-05,False,,,0,False,low,False,medium
C001594,True,True,True,True,False,True,True,True,2026-07-11,False,,,0,False,low,False,low
C001595,False,False,True,False,False,False,True,False,2026-05-11,False,,,0,False,low,False,high
C001596,True,True,False,True,False,False,True,True,2025-08-12,False,,,0,False,low,False,medium
C001597,True,False,True,True,False,True,True,True,2025-12-19,False,,,0,False,low,False,low
C001598,True,True,True,True,False,False,False,True,2025-08-26,False,APP Push,2025-12-19,0,False,low,False,medium
C001599,True,True,True,True,False,False,True,False,2026-02-27,False,,,0,False,low,False,medium
C001600,True,True,True,True,True,False,True,False,2026-03-26,False,,,0,False,low,False,medium
C001601,True,True,True,True,False,True,True,False,2025-08-14,False,,,0,False,low,False,medium
C001602,True,True,True,True,False,True,False,True,2026-01-03,False,,,0,False,low,False,medium
C001603,True,True,False,True,True,True,True,True,2026-04-17,False,,,0,False,low,False,high
C001604,True,True,False,True,False,False,True,True,2026-04-01,False,,,0,False,high,False,medium
C001605,True,False,True,True,False,False,True,True,2026-03-10,False,,,0,False,low,False,high
C001606,True,True,True,True,False,True,True,False,2026-02-05,False,,,0,False,high,False,low
C001607,True,True,True,True,False,True,True,True,2025-08-02,False,,,0,False,low,False,medium
C001608,True,False,True,True,True,True,True,False,2025-11-23,False,,,0,False,low,False,medium
C001609,True,True,True,True,False,False,True,True,2026-03-04,False,,,0,False,low,False,low
C001610,True,False,False,True,False,False,True,True,2025-07-21,False,,,0,False,low,False,medium
C001611,True,False,True,True,False,False,True,True,2026-06-11,False,,,0,False,low,False,medium
C001612,True,True,True,True,False,True,False,True,2025-08-14,False,,,0,False,low,False,medium
C001613,True,True,False,False,True,True,True,True,2026-05-11,False,,,0,False,low,False,low
C001614,True,True,True,True,False,True,False,False,2026-05-30,False,,,0,False,medium,False,high
C001615,True,False,True,False,False,True,True,True,2026-05-19,False,,,0,False,medium,False,low
C001616,True,True,True,True,False,True,True,True,2025-07-20,False,,,0,False,low,False,low
C001617,True,True,False,True,False,True,True,True,2025-07-27,False,,,0,False,low,False,high
C001618,True,True,True,True,False,True,True,True,2026-02-03,False,,,0,False,low,False,medium
C001619,False,True,False,True,True,True,True,False,2026-03-17,False,,,0,False,medium,False,medium
C001620,True,True,False,True,True,True,True,True,2026-03-30,True,,,0,True,high,True,low
C001621,True,True,False,True,True,True,True,True,2026-03-23,False,,,0,True,high,False,low
C001622,True,True,False,True,False,True,True,True,2026-01-22,True,,,0,True,high,True,low
C001623,True,True,True,True,True,True,True,True,2025-08-22,False,,,0,False,low,False,low
C001624,False,True,False,True,False,True,True,True,2025-07-23,False,,,0,False,low,False,low
C001625,True,True,False,True,False,True,True,True,2025-11-08,False,,,0,False,low,False,medium
C001626,False,True,False,True,False,True,True,True,2026-03-19,False,,,0,False,low,False,low
C001627,True,True,True,True,False,False,True,True,2025-11-24,False,,,2,False,low,False,low
C001628,True,True,True,False,False,True,True,False,2025-09-03,False,,,0,False,low,False,high
C001629,True,True,True,True,True,True,False,True,2025-12-15,False,,,0,False,low,False,high
C001630,False,True,False,True,True,False,True,True,2026-06-20,False,,,0,False,low,False,medium
C001631,True,True,False,True,False,False,True,False,2025-09-05,False,,,0,False,medium,False,medium
C001632,True,True,False,False,False,True,True,True,2025-10-29,True,,,0,True,high,True,low
C001633,True,True,False,True,False,False,True,False,2025-12-16,False,,,0,False,low,False,medium
C001634,True,True,True,True,False,True,True,True,2026-02-10,False,,,0,False,low,False,high
C001635,True,False,True,True,True,False,False,True,2026-03-28,False,APP Push,2026-05-06,0,False,low,False,low
C001636,True,True,False,True,False,True,True,True,2026-06-03,False,,,0,False,low,False,medium
C001637,True,True,False,True,True,False,False,False,2025-07-30,False,,,0,False,low,False,medium
C001638,True,True,False,True,True,False,True,False,2026-02-21,False,,,0,False,low,False,high
C001639,True,True,False,True,False,True,True,True,2026-06-03,False,,,0,False,low,False,medium
C001640,True,True,True,True,False,True,False,True,2026-02-09,False,,,0,False,low,False,low
C001641,True,True,False,True,True,True,True,True,2025-11-21,False,,,0,False,low,False,high
C001642,True,True,False,True,False,True,True,True,2026-05-18,False,,,0,False,low,False,high
C001643,True,True,True,False,True,True,True,True,2025-11-30,False,,,0,False,low,False,high
C001644,True,True,True,True,False,True,True,True,2025-09-02,False,,,0,False,low,False,high
C001645,True,True,True,True,True,False,True,True,2026-06-08,False,,,0,False,low,False,high
C001646,True,True,True,True,False,True,True,True,2025-10-05,False,,,0,False,low,False,high
C001647,True,True,True,True,True,True,True,True,2025-12-07,False,,,0,False,low,False,high
C001648,True,False,False,True,False,False,True,True,2026-01-14,False,,,0,False,low,False,medium
C001649,True,True,False,True,True,True,True,True,2025-11-13,False,,,0,False,low,False,low
C001650,True,True,True,False,False,False,True,True,2026-04-03,False,,,0,False,low,False,medium
C001651,True,True,False,False,False,True,True,True,2025-10-10,False,,,0,False,low,False,high
C001652,True,True,True,False,False,False,True,False,2026-06-11,False,,,0,False,low,False,high
C001653,True,True,False,True,False,True,True,True,2026-01-15,False,,,0,False,low,False,medium
C001654,True,True,True,True,False,True,True,True,2026-07-02,False,,,0,False,low,False,medium
C001655,False,True,True,True,False,True,True,True,2025-07-25,False,,,0,False,low,False,medium
C001656,True,True,True,True,False,False,True,False,2026-06-21,False,,,0,False,low,False,medium
C001657,True,True,False,False,False,False,True,False,2025-11-05,False,,,0,False,low,False,medium
C001658,True,True,False,False,True,True,True,True,2025-07-17,False,,,0,False,low,False,high
C001659,True,True,True,False,True,False,True,True,2026-01-05,False,,,0,False,low,False,low
