contact_id,cust_id,campaign_id,channel,contact_time,contact_type,status,response_time_sec,cost
CONTACT_00019629,C002304,,邮件,2026-06-11 03:49:00,service,clicked,78484,0.01
CONTACT_00019630,C006449,,邮件,2026-07-10 21:06:00,service,opened,60754,0.01
CONTACT_00019631,C003310,CAMP_2026_SUMMER,手机银行APP内消息,2026-06-28 09:52:00,marketing,opened,38448,0.01
CONTACT_00019632,C004640,CAMP_2026_NYE,微信公众号,2026-04-16 16:21:00,marketing,opened,44581,0.03
CONTACT_00019633,C000700,CAMP_2026_CROSSBORDER,APP Push,2026-05-16 04:44:00,marketing,opened,37766,0.02
CONTACT_00019634,C003203,CAMP_2026_APPLEPAY,电话外呼,2026-07-13 08:00:00,marketing,opened,37436,2.5
CONTACT_00019635,C006457,CAMP_2026_WOMEN,微信公众号,2026-05-09 08:59:00,marketing,opened,22818,0.03
CONTACT_00019636,C006133,CAMP_2026_SPRINGFEST,手机银行APP内消息,2026-07-12 03:07:00,marketing,opened,51334,0.01
CONTACT_00019637,C000980,CAMP_2026_SPORTS,邮件,2026-07-11 17:35:00,marketing,clicked,20936,0.01
CONTACT_00019638,C007779,CAMP_2026_UPGRADE,手机银行APP内消息,2026-06-28 09:04:00,marketing,clicked,61321,0.01
CONTACT_00019639,C005674,CAMP_2026_NEWUSER,微信公众号,2026-07-07 01:39:00,marketing,bounced,0,0.03
CONTACT_00019640,C001628,CAMP_2026_GREEN,手机银行APP内消息,2026-07-07 07:41:00,marketing,unsubscribed,0,0.01
CONTACT_00019641,C001840,CAMP_2026_AI_TOKEN,邮件,2026-06-01 14:39:00,marketing,clicked,72068,0.01
CONTACT_00019642,C001629,CAMP_2026_CLOUD_FLASH,APP Push,2026-05-19 20:04:00,marketing,opened,80030,0.02
CONTACT_00019643,C005988,CAMP_2026_MOVIE9,APP Push,2026-07-12 04:41:00,marketing,opened,18604,0.02
CONTACT_00019644,C004601,CAMP_2026_SPRINGFEST,APP Push,2026-07-09 03:25:00,marketing,clicked,13997,0.02
CONTACT_00019645,C002943,CAMP_2026_DORMANT,手机银行APP内消息,2026-06-11 03:40:00,marketing,opened,22352,0.01
CONTACT_00019646,C005702,CAMP_2026_SPORTS,APP Push,2026-07-02 08:32:00,marketing,bounced,0,0.02
CONTACT_00019647,C005521,CAMP_2026_CROSSBORDER,微信公众号,2026-07-09 03:19:00,marketing,clicked,13947,0.03
CONTACT_00019648,C005438,CAMP_2026_BIRTHDAY,短信,2026-06-17 11:58:00,marketing,clicked,84105,0.06
CONTACT_00019649,C000234,CAMP_2026_GREEN,手机银行APP内消息,2026-07-13 19:27:00,marketing,unsubscribed,0,0.01
CONTACT_00019650,C000089,CAMP_2026_APPLEPAY,电话外呼,2026-06-07 17:34:00,marketing,bounced,0,2.5
CONTACT_00019651,C000861,CAMP_2026_NATIONAL,邮件,2026-07-09 14:04:00,marketing,delivered,0,0.01
CONTACT_00019652,C005011,CAMP_2026_SUMMER,电话外呼,2026-06-21 00:51:00,marketing,clicked,75906,2.5
CONTACT_00019653,C000643,CAMP_2026_WEDDING5,短信,2026-05-19 22:14:00,marketing,opened,72024,0.06
CONTACT_00019654,C003855,CAMP_2026_DORMANT,APP Push,2026-07-14 01:26:00,marketing,clicked,83397,0.02
CONTACT_00019655,C004896,,微信公众号,2026-06-20 15:19:00,service,clicked,80563,0.03
CONTACT_00019656,C004231,CAMP_2026_CROSSBORDER,短信,2026-07-13 01:33:00,marketing,opened,18732,0.06
CONTACT_00019657,C000150,CAMP_2026_SUMMER,电话外呼,2026-07-03 16:42:00,marketing,opened,82834,2.5
CONTACT_00019658,C005023,CAMP_2026_SPORTS,微信公众号,2026-07-14 18:31:00,marketing,clicked,19728,0.03
CONTACT_00019659,C007963,CAMP_2026_DORMANT,微信公众号,2026-07-05 04:38:00,marketing,opened,59503,0.03
CONTACT_00019660,C006535,CAMP_2026_NEWUSER,短信,2026-07-01 07:48:00,marketing,opened,62338,0.06
CONTACT_00019661,C002362,CAMP_2026_WEDDING5,邮件,2026-06-28 20:03:00,marketing,delivered,0,0.01
CONTACT_00019662,C007656,CAMP_2026_UPGRADE,手机银行APP内消息,2026-06-29 01:35:00,marketing,delivered,0,0.01
CONTACT_00019663,C005316,CAMP_2026_GREEN,微信公众号,2026-04-16 13:16:00,marketing,clicked,38057,0.03
CONTACT_00019664,C005689,CAMP_2026_UPGRADE,微信公众号,2026-05-12 09:14:00,marketing,clicked,41440,0.03
CONTACT_00019665,C001842,,电话外呼,2026-06-01 00:46:00,service,clicked,14083,2.5
CONTACT_00019666,C005594,CAMP_2026_DORMANT,短信,2026-06-13 20:55:00,marketing,opened,6788,0.06
CONTACT_00019667,C001578,CAMP_2026_BACK_SCHOOL,APP Push,2026-07-14 07:15:00,marketing,bounced,0,0.02
CONTACT_00019668,C005873,CAMP_2026_POINTS_BOOST,短信,2026-07-12 22:23:00,marketing,opened,56603,0.06
CONTACT_00019669,C006687,CAMP_2026_SUMMER,手机银行APP内消息,2026-06-24 16:49:00,marketing,bounced,0,0.01
CONTACT_00019670,C000289,CAMP_2026_DOUBLE11,微信公众号,2026-06-09 19:49:00,marketing,opened,33933,0.03
CONTACT_00019671,C000968,CAMP_2026_DORMANT,APP Push,2026-06-26 23:35:00,marketing,opened,42399,0.02
CONTACT_00019672,C000468,,短信,2026-06-30 22:14:00,transactional,clicked,78133,0.06
CONTACT_00019673,C003242,CAMP_2026_BIRTHDAY,邮件,2026-06-19 12:13:00,marketing,opened,12508,0.01
CONTACT_00019674,C003687,CAMP_2026_WEDDING5,邮件,2026-07-04 14:33:00,marketing,clicked,34927,0.01
CONTACT_00019675,C000735,CAMP_2026_NYE,短信,2026-06-27 03:59:00,marketing,opened,27118,0.06
CONTACT_00019676,C000703,CAMP_2026_UPGRADE,邮件,2026-05-02 16:40:00,marketing,bounced,0,0.01
CONTACT_00019677,C003965,CAMP_2026_POINTS_BOOST,APP Push,2026-06-15 22:50:00,marketing,delivered,0,0.02
CONTACT_00019678,C001425,CAMP_2026_BIRTHDAY,手机银行APP内消息,2026-07-05 02:03:00,marketing,clicked,62520,0.01
CONTACT_00019679,C002228,CAMP_2026_DOUBLE11,短信,2026-06-29 13:41:00,marketing,bounced,0,0.06
CONTACT_00019680,C005835,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-05-10 21:46:00,marketing,delivered,0,2.5
CONTACT_00019681,C005347,CAMP_2026_CROSSBORDER,APP Push,2026-06-29 23:18:00,marketing,clicked,16280,0.02
CONTACT_00019682,C007852,CAMP_2026_DOUBLE11,微信公众号,2026-05-04 13:21:00,marketing,opened,69979,0.03
CONTACT_00019683,C004373,CAMP_2026_CLOUD_FLASH,短信,2026-06-09 02:39:00,marketing,bounced,0,0.06
CONTACT_00019684,C002460,CAMP_2026_UPGRADE,电话外呼,2026-06-12 13:41:00,marketing,opened,20708,2.5
CONTACT_00019685,C003871,CAMP_2026_AI_TOKEN,APP Push,2026-06-26 01:59:00,marketing,opened,4786,0.02
CONTACT_00019686,C004871,CAMP_2026_CAMPUS,短信,2026-07-05 09:49:00,marketing,clicked,10373,0.06
CONTACT_00019687,C003606,CAMP_2026_MOVIE9,APP Push,2026-06-12 03:54:00,marketing,bounced,0,0.02
CONTACT_00019688,C002946,CAMP_2026_618,短信,2026-06-27 23:19:00,marketing,clicked,42483,0.06
CONTACT_00019689,C006364,CAMP_2026_CLOUD_FLASH,短信,2026-07-13 03:57:00,marketing,unsubscribed,0,0.06
CONTACT_00019690,C002059,CAMP_2026_WEDDING5,手机银行APP内消息,2026-04-16 10:02:00,marketing,opened,5449,0.01
CONTACT_00019691,C006930,CAMP_2026_SPRING_TRAVEL,手机银行APP内消息,2026-06-18 02:49:00,marketing,delivered,0,0.01
CONTACT_00019692,C007815,CAMP_2026_REFERRAL,邮件,2026-06-16 02:55:00,marketing,delivered,0,0.01
CONTACT_00019693,C006553,CAMP_2026_AI_TOKEN,短信,2026-07-02 07:30:00,marketing,unsubscribed,0,0.06
CONTACT_00019694,C004970,CAMP_2026_FAMILY,APP Push,2026-06-20 10:04:00,marketing,delivered,0,0.02
CONTACT_00019695,C003281,CAMP_2026_NATIONAL,手机银行APP内消息,2026-06-17 09:19:00,marketing,clicked,83636,0.01
CONTACT_00019696,C003460,CAMP_2026_DORMANT,微信公众号,2026-06-23 20:24:00,marketing,unsubscribed,0,0.03
CONTACT_00019697,C006870,CAMP_2026_UPGRADE,邮件,2026-06-04 06:16:00,marketing,opened,74610,0.01
CONTACT_00019698,C004854,CAMP_2026_WOMEN,APP Push,2026-06-17 18:39:00,marketing,opened,76497,0.02
CONTACT_00019699,C004442,CAMP_2026_SPORTS,电话外呼,2026-07-11 19:46:00,marketing,clicked,18730,2.5
CONTACT_00019700,C004294,,手机银行APP内消息,2026-07-11 18:53:00,service,clicked,65293,0.01
CONTACT_00019701,C001930,,电话外呼,2026-05-11 00:15:00,transactional,opened,25182,2.5
CONTACT_00019702,C007497,,短信,2026-07-07 01:27:00,service,bounced,0,0.06
CONTACT_00019703,C004063,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-05-06 14:31:00,marketing,unsubscribed,0,2.5
CONTACT_00019704,C005416,,手机银行APP内消息,2026-06-11 09:35:00,transactional,opened,57449,0.01
CONTACT_00019705,C007107,,APP Push,2026-06-17 13:10:00,transactional,opened,39383,0.02
CONTACT_00019706,C004705,CAMP_2026_POINTS_BOOST,电话外呼,2026-06-16 15:39:00,marketing,unsubscribed,0,2.5
CONTACT_00019707,C002648,CAMP_2026_SPORTS,APP Push,2026-06-10 19:53:00,marketing,unsubscribed,0,0.02
CONTACT_00019708,C001021,CAMP_2026_CROSSBORDER,微信公众号,2026-06-05 06:30:00,marketing,delivered,0,0.03
CONTACT_00019709,C005364,CAMP_2026_GREEN,短信,2026-07-05 02:06:00,marketing,opened,48069,0.06
CONTACT_00019710,C000031,CAMP_2026_WEDDING5,手机银行APP内消息,2026-05-14 10:07:00,marketing,opened,42430,0.01
CONTACT_00019711,C001029,CAMP_2026_APPLEPAY,手机银行APP内消息,2026-07-09 19:07:00,marketing,opened,18652,0.01
CONTACT_00019712,C004418,CAMP_2026_NATIONAL,短信,2026-06-19 22:00:00,marketing,opened,52209,0.06
CONTACT_00019713,C001581,CAMP_2026_618,手机银行APP内消息,2026-07-05 16:07:00,marketing,clicked,6646,0.01
CONTACT_00019714,C002044,CAMP_2026_NEWUSER,APP Push,2026-06-12 00:01:00,marketing,unsubscribed,0,0.02
CONTACT_00019715,C002885,CAMP_2026_WOMEN,微信公众号,2026-07-09 15:50:00,marketing,opened,46930,0.03
CONTACT_00019716,C006257,CAMP_2026_DORMANT,电话外呼,2026-05-26 20:39:00,marketing,clicked,46829,2.5
CONTACT_00019717,C006247,CAMP_2026_NATIONAL,手机银行APP内消息,2026-06-08 03:30:00,marketing,bounced,0,0.01
CONTACT_00019718,C005328,CAMP_2026_AI_TOKEN,短信,2026-06-12 16:19:00,marketing,opened,26089,0.06
CONTACT_00019719,C005909,CAMP_2026_618,微信公众号,2026-06-20 11:34:00,marketing,delivered,0,0.03
CONTACT_00019720,C005491,CAMP_2026_WOMEN,邮件,2026-06-29 05:09:00,marketing,unsubscribed,0,0.01
CONTACT_00019721,C007610,,短信,2026-07-11 07:46:00,service,opened,18958,0.06
CONTACT_00019722,C003060,,短信,2026-04-16 21:34:00,transactional,opened,14297,0.06
CONTACT_00019723,C000315,CAMP_2026_618,邮件,2026-07-08 03:00:00,marketing,clicked,79594,0.01
CONTACT_00019724,C005071,CAMP_2026_AI_TOKEN,电话外呼,2026-05-05 00:07:00,marketing,delivered,0,2.5
CONTACT_00019725,C007282,CAMP_2026_UPGRADE,邮件,2026-07-08 04:14:00,marketing,opened,28497,0.01
CONTACT_00019726,C006020,,微信公众号,2026-06-24 09:37:00,transactional,clicked,81794,0.03
CONTACT_00019727,C007498,CAMP_2026_CLOUD_FLASH,邮件,2026-07-03 18:01:00,marketing,opened,19940,0.01
CONTACT_00019728,C001306,,短信,2026-05-30 01:15:00,service,clicked,83752,0.06
CONTACT_00019729,C007381,CAMP_2026_WOMEN,电话外呼,2026-06-09 17:27:00,marketing,delivered,0,2.5
CONTACT_00019730,C007440,CAMP_2026_CLOUD_FLASH,短信,2026-06-28 17:48:00,marketing,clicked,3144,0.06
CONTACT_00019731,C004809,CAMP_2026_MOVIE9,手机银行APP内消息,2026-05-30 00:57:00,marketing,delivered,0,0.01
CONTACT_00019732,C005135,CAMP_2026_CAMPUS,手机银行APP内消息,2026-06-08 18:51:00,marketing,clicked,15873,0.01
CONTACT_00019733,C006743,CAMP_2026_DORMANT,电话外呼,2026-06-21 08:46:00,marketing,opened,78739,2.5
CONTACT_00019734,C001686,CAMP_2026_SUMMER,电话外呼,2026-06-09 08:33:00,marketing,opened,41635,2.5
CONTACT_00019735,C001610,CAMP_2026_618,电话外呼,2026-06-03 06:02:00,marketing,bounced,0,2.5
CONTACT_00019736,C002653,CAMP_2026_CROSSBORDER,微信公众号,2026-06-21 01:48:00,marketing,clicked,46152,0.03
CONTACT_00019737,C007594,CAMP_2026_BACK_SCHOOL,短信,2026-06-03 12:00:00,marketing,unsubscribed,0,0.06
CONTACT_00019738,C005436,CAMP_2026_FAMILY,短信,2026-06-08 17:21:00,marketing,opened,78140,0.06
CONTACT_00019739,C003995,CAMP_2026_SUMMER,电话外呼,2026-06-03 11:04:00,marketing,delivered,0,2.5
CONTACT_00019740,C006529,CAMP_2026_CAMPUS,邮件,2026-07-11 09:10:00,marketing,delivered,0,0.01
CONTACT_00019741,C002849,CAMP_2026_NYE,邮件,2026-06-04 16:28:00,marketing,unsubscribed,0,0.01
CONTACT_00019742,C004442,CAMP_2026_BACK_SCHOOL,手机银行APP内消息,2026-06-08 15:53:00,marketing,opened,14996,0.01
CONTACT_00019743,C001150,CAMP_2026_NYE,短信,2026-05-04 13:58:00,marketing,bounced,0,0.06
CONTACT_00019744,C006988,CAMP_2026_POINTS_BOOST,手机银行APP内消息,2026-05-17 11:58:00,marketing,clicked,62475,0.01
CONTACT_00019745,C000430,CAMP_2026_GREEN,APP Push,2026-07-10 19:41:00,marketing,clicked,85034,0.02
CONTACT_00019746,C006081,CAMP_2026_AI_TOKEN,电话外呼,2026-06-26 22:12:00,marketing,sent,0,2.5
CONTACT_00019747,C006616,CAMP_2026_NEWUSER,短信,2026-07-08 08:00:00,marketing,unsubscribed,0,0.06
CONTACT_00019748,C005304,CAMP_2026_NYE,短信,2026-06-11 05:14:00,marketing,delivered,0,0.06
CONTACT_00019749,C003168,CAMP_2026_SUMMER,手机银行APP内消息,2026-06-12 09:26:00,marketing,opened,72112,0.01
CONTACT_00019750,C001101,CAMP_2026_CROSSBORDER,手机银行APP内消息,2026-06-20 11:26:00,marketing,opened,68511,0.01
CONTACT_00019751,C001653,CAMP_2026_SUMMER,电话外呼,2026-07-08 19:52:00,marketing,opened,21303,2.5
CONTACT_00019752,C004783,CAMP_2026_CLOUD_FLASH,短信,2026-07-11 21:23:00,marketing,clicked,74188,0.06
CONTACT_00019753,C007128,CAMP_2026_SPRING_TRAVEL,APP Push,2026-07-12 15:04:00,marketing,opened,29423,0.02
CONTACT_00019754,C000224,CAMP_2026_GREEN,邮件,2026-07-14 16:11:00,marketing,unsubscribed,0,0.01
CONTACT_00019755,C006925,CAMP_2026_BACK_SCHOOL,邮件,2026-07-05 06:31:00,marketing,opened,46032,0.01
CONTACT_00019756,C005865,CAMP_2026_SPORTS,邮件,2026-06-04 19:31:00,marketing,opened,50276,0.01
CONTACT_00019757,C006326,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-05-22 11:26:00,marketing,opened,64741,0.03
CONTACT_00019758,C007891,CAMP_2026_CROSSBORDER,电话外呼,2026-04-16 06:07:00,marketing,opened,39310,2.5
CONTACT_00019759,C007583,CAMP_2026_FAMILY,电话外呼,2026-04-20 06:12:00,marketing,opened,49987,2.5
CONTACT_00019760,C003940,CAMP_2026_DORMANT,手机银行APP内消息,2026-05-31 22:02:00,marketing,clicked,2008,0.01
CONTACT_00019761,C002045,CAMP_2026_CAMPUS,电话外呼,2026-06-30 14:21:00,marketing,opened,1718,2.5
CONTACT_00019762,C002175,CAMP_2026_SUMMER,手机银行APP内消息,2026-07-06 15:54:00,marketing,opened,27526,0.01
CONTACT_00019763,C002659,CAMP_2026_POINTS_BOOST,微信公众号,2026-07-12 05:37:00,marketing,clicked,23635,0.03
CONTACT_00019764,C000957,CAMP_2026_WEDDING5,APP Push,2026-04-18 19:50:00,marketing,opened,36202,0.02
CONTACT_00019765,C001389,CAMP_2026_DOUBLE11,APP Push,2026-07-08 22:45:00,marketing,clicked,51068,0.02
CONTACT_00019766,C005444,CAMP_2026_APPLEPAY,手机银行APP内消息,2026-06-17 03:44:00,marketing,unsubscribed,0,0.01
CONTACT_00019767,C001158,CAMP_2026_NEWUSER,微信公众号,2026-06-18 23:11:00,marketing,opened,85608,0.03
CONTACT_00019768,C006155,CAMP_2026_UPGRADE,电话外呼,2026-07-05 04:57:00,marketing,clicked,69447,2.5
CONTACT_00019769,C005342,CAMP_2026_GREEN,电话外呼,2026-06-21 17:48:00,marketing,bounced,0,2.5
CONTACT_00019770,C001258,CAMP_2026_FAMILY,电话外呼,2026-05-21 08:42:00,marketing,opened,7194,2.5
CONTACT_00019771,C001592,CAMP_2026_WEDDING5,电话外呼,2026-04-16 22:48:00,marketing,clicked,84072,2.5
CONTACT_00019772,C000876,CAMP_2026_DORMANT,邮件,2026-06-04 00:05:00,marketing,opened,55623,0.01
CONTACT_00019773,C002384,CAMP_2026_CAMPUS,邮件,2026-05-12 00:46:00,marketing,bounced,0,0.01
CONTACT_00019774,C007354,CAMP_2026_UPGRADE,手机银行APP内消息,2026-07-09 18:42:00,marketing,opened,71253,0.01
CONTACT_00019775,C000266,CAMP_2026_618,微信公众号,2026-07-07 22:46:00,marketing,opened,67189,0.03
CONTACT_00019776,C005047,CAMP_2026_CAMPUS,微信公众号,2026-06-01 11:36:00,marketing,delivered,0,0.03
CONTACT_00019777,C001662,CAMP_2026_SPORTS,微信公众号,2026-06-27 21:24:00,marketing,opened,76450,0.03
CONTACT_00019778,C003419,CAMP_2026_CLOUD_FLASH,微信公众号,2026-07-09 14:57:00,marketing,clicked,78493,0.03
CONTACT_00019779,C001145,CAMP_2026_CAMPUS,电话外呼,2026-06-30 02:56:00,marketing,opened,17397,2.5
CONTACT_00019780,C002283,CAMP_2026_REFERRAL,APP Push,2026-07-05 10:43:00,marketing,opened,71496,0.02
CONTACT_00019781,C006317,CAMP_2026_UPGRADE,APP Push,2026-06-01 16:21:00,marketing,opened,2862,0.02
CONTACT_00019782,C004490,CAMP_2026_DOUBLE11,短信,2026-07-14 23:43:00,marketing,opened,65977,0.06
CONTACT_00019783,C003224,CAMP_2026_AI_TOKEN,APP Push,2026-06-23 11:54:00,marketing,delivered,0,0.02
CONTACT_00019784,C000438,CAMP_2026_UPGRADE,微信公众号,2026-06-17 16:31:00,marketing,delivered,0,0.03
CONTACT_00019785,C002950,CAMP_2026_SPORTS,邮件,2026-06-09 10:52:00,marketing,bounced,0,0.01
CONTACT_00019786,C002988,CAMP_2026_BACK_SCHOOL,手机银行APP内消息,2026-06-27 21:32:00,marketing,delivered,0,0.01
CONTACT_00019787,C003957,CAMP_2026_DORMANT,微信公众号,2026-07-06 17:40:00,marketing,unsubscribed,0,0.03
CONTACT_00019788,C002424,CAMP_2026_NATIONAL,短信,2026-06-28 17:08:00,marketing,bounced,0,0.06
CONTACT_00019789,C007753,CAMP_2026_BIRTHDAY,短信,2026-07-03 13:16:00,marketing,opened,55140,0.06
CONTACT_00019790,C003162,CAMP_2026_NEWUSER,短信,2026-06-01 16:30:00,marketing,opened,18699,0.06
CONTACT_00019791,C002517,CAMP_2026_BIRTHDAY,电话外呼,2026-06-24 18:57:00,marketing,clicked,80871,2.5
CONTACT_00019792,C002828,,邮件,2026-07-06 12:46:00,transactional,opened,53869,0.01
CONTACT_00019793,C001769,CAMP_2026_NEWUSER,电话外呼,2026-07-04 05:55:00,marketing,opened,84357,2.5
CONTACT_00019794,C005721,CAMP_2026_REFERRAL,短信,2026-04-21 13:23:00,marketing,opened,66842,0.06
CONTACT_00019795,C006723,CAMP_2026_APPLEPAY,微信公众号,2026-06-14 22:36:00,marketing,opened,47543,0.03
CONTACT_00019796,C003546,CAMP_2026_AI_TOKEN,手机银行APP内消息,2026-07-07 09:47:00,marketing,delivered,0,0.01
CONTACT_00019797,C003856,CAMP_2026_DOUBLE11,微信公众号,2026-06-04 14:54:00,marketing,opened,22118,0.03
CONTACT_00019798,C001174,CAMP_2026_SPRINGFEST,短信,2026-07-14 07:26:00,marketing,bounced,0,0.06
CONTACT_00019799,C004738,CAMP_2026_BACK_SCHOOL,APP Push,2026-06-18 16:51:00,marketing,opened,28079,0.02
CONTACT_00019800,C007490,CAMP_2026_UPGRADE,邮件,2026-07-02 08:09:00,marketing,opened,11286,0.01
CONTACT_00019801,C002990,CAMP_2026_618,微信公众号,2026-06-03 18:29:00,marketing,opened,32541,0.03
CONTACT_00019802,C007694,CAMP_2026_SUMMER,电话外呼,2026-05-17 11:08:00,marketing,opened,52816,2.5
CONTACT_00019803,C000991,CAMP_2026_SUMMER,短信,2026-06-26 12:58:00,marketing,clicked,80009,0.06
CONTACT_00019804,C006376,CAMP_2026_AI_TOKEN,APP Push,2026-06-16 10:16:00,marketing,clicked,10807,0.02
CONTACT_00019805,C006446,CAMP_2026_NYE,短信,2026-07-14 04:33:00,marketing,clicked,4275,0.06
CONTACT_00019806,C006492,,手机银行APP内消息,2026-06-27 14:39:00,transactional,opened,36164,0.01
CONTACT_00019807,C006118,CAMP_2026_REFERRAL,微信公众号,2026-06-21 23:28:00,marketing,opened,44842,0.03
CONTACT_00019808,C005438,CAMP_2026_BIRTHDAY,手机银行APP内消息,2026-07-11 03:35:00,marketing,opened,85813,0.01
CONTACT_00019809,C001331,CAMP_2026_SPRINGFEST,手机银行APP内消息,2026-05-25 00:09:00,marketing,unsubscribed,0,0.01
CONTACT_00019810,C001121,CAMP_2026_MOVIE9,电话外呼,2026-06-02 15:59:00,marketing,clicked,5418,2.5
CONTACT_00019811,C003968,CAMP_2026_SPRING_TRAVEL,APP Push,2026-07-11 08:24:00,marketing,bounced,0,0.02
CONTACT_00019812,C002535,CAMP_2026_UPGRADE,邮件,2026-06-29 14:14:00,marketing,bounced,0,0.01
CONTACT_00019813,C003379,CAMP_2026_GREEN,邮件,2026-07-02 19:50:00,marketing,clicked,20834,0.01
CONTACT_00019814,C003523,,APP Push,2026-06-26 04:53:00,service,clicked,86033,0.02
CONTACT_00019815,C005995,CAMP_2026_APPLEPAY,电话外呼,2026-07-08 19:51:00,marketing,delivered,0,2.5
CONTACT_00019816,C005301,CAMP_2026_UPGRADE,微信公众号,2026-07-07 02:55:00,marketing,opened,46319,0.03
CONTACT_00019817,C003244,,APP Push,2026-05-12 22:01:00,service,unsubscribed,0,0.02
CONTACT_00019818,C002774,CAMP_2026_CAMPUS,微信公众号,2026-07-05 22:17:00,marketing,opened,18574,0.03
CONTACT_00019819,C007931,,手机银行APP内消息,2026-05-24 07:35:00,transactional,opened,24601,0.01
CONTACT_00019820,C001065,CAMP_2026_DOUBLE11,短信,2026-06-06 18:59:00,marketing,clicked,17146,0.06
CONTACT_00019821,C000377,CAMP_2026_UPGRADE,电话外呼,2026-06-22 08:07:00,marketing,opened,53214,2.5
CONTACT_00019822,C002530,CAMP_2026_DOUBLE11,微信公众号,2026-07-09 23:27:00,marketing,delivered,0,0.03
CONTACT_00019823,C006840,CAMP_2026_NYE,短信,2026-07-01 23:28:00,marketing,clicked,44746,0.06
CONTACT_00019824,C007141,CAMP_2026_SPRINGFEST,短信,2026-05-15 02:31:00,marketing,clicked,46823,0.06
CONTACT_00019825,C005516,CAMP_2026_POINTS_BOOST,邮件,2026-07-06 01:25:00,marketing,unsubscribed,0,0.01
CONTACT_00019826,C001724,CAMP_2026_MOVIE9,APP Push,2026-07-09 15:45:00,marketing,delivered,0,0.02
CONTACT_00019827,C005558,CAMP_2026_SPRING_TRAVEL,手机银行APP内消息,2026-06-25 09:40:00,marketing,delivered,0,0.01
CONTACT_00019828,C004358,CAMP_2026_CROSSBORDER,短信,2026-05-23 11:37:00,marketing,opened,14688,0.06
CONTACT_00019829,C001411,CAMP_2026_DOUBLE11,邮件,2026-06-21 14:49:00,marketing,delivered,0,0.01
CONTACT_00019830,C001856,CAMP_2026_CROSSBORDER,手机银行APP内消息,2026-07-12 08:36:00,marketing,delivered,0,0.01
CONTACT_00019831,C007711,CAMP_2026_WEDDING5,短信,2026-06-29 00:41:00,marketing,unsubscribed,0,0.06
CONTACT_00019832,C006778,CAMP_2026_SPRINGFEST,APP Push,2026-07-09 02:01:00,marketing,sent,0,0.02
CONTACT_00019833,C007370,,手机银行APP内消息,2026-05-19 11:39:00,service,opened,81303,0.01
CONTACT_00019834,C006648,CAMP_2026_POINTS_BOOST,微信公众号,2026-06-24 19:21:00,marketing,opened,17935,0.03
CONTACT_00019835,C005031,CAMP_2026_UPGRADE,手机银行APP内消息,2026-05-16 09:06:00,marketing,opened,23871,0.01
CONTACT_00019836,C005380,CAMP_2026_SPRINGFEST,邮件,2026-07-08 17:26:00,marketing,opened,15279,0.01
CONTACT_00019837,C007183,CAMP_2026_REFERRAL,微信公众号,2026-07-11 16:10:00,marketing,delivered,0,0.03
CONTACT_00019838,C004128,CAMP_2026_UPGRADE,电话外呼,2026-05-21 05:30:00,marketing,opened,28196,2.5
